0.170000000,New Point
0.950000000,New Point
1.270000000,New Point
1.390000000,New Point
1.560000000,New Point
1.750000000,New Point
1.850000000,New Point
2.020000000,New Point
2.230000000,New Point
2.550000000,New Point
2.890000000,New Point
3.230000000,New Point
3.380000000,New Point
3.540000000,New Point
3.650000000,New Point
3.910000000,New Point
4.050000000,New Point
4.270000000,New Point
4.500000000,New Point
4.960000000,New Point
5.290000000,New Point
5.620000000,New Point
5.840000000,New Point
6.090000000,New Point
6.340000000,New Point
6.610000000,New Point
7.670000000,New Point
7.920000000,New Point
8.060000000,New Point
8.430000000,New Point
8.670000000,New Point
9.020000000,New Point
