1.104761905,O
1.318276644,SO
1.631088435,O
2.107755102,O
2.296417234,O
2.461315193,O
2.545736961,SO
2.709591837,O
2.809614512,O
3.324240363,O
3.393741497,SO
3.493038549,O
3.617188209,O
3.795918367,SO
4.073990930,O
5.176258503,SO
5.374875283,O
5.513900227,SO
5.603287982,O
5.762154195,SO
5.985600907,O
6.094829932,SO
6.213990930,O
6.447369615,SO
6.631088435,O
6.789977324,SO
8.080929705,O
8.314308390,SO
8.458299320,SO
8.572494331,O
8.706553288,O
8.840612245,O
8.999501134,O
9.078956916,SO
9.282517007,O
9.476167800,SO
10.785147392,O
10.894807256,SO
11.024421769,SO
11.169002268,O
11.283650794,O
11.787142857,O
11.916757370,SO
12.111564626,O
12.284807256,New Point
12.420861678,SO
12.679365079,O
12.876190476,SO
13.597278912,O
13.726326531,O
13.850952381,SO
14.030408163,O
14.289637188,SO
14.523922902,O
14.603174603,New Point
15.157528345,O
15.302086168,SO
15.391814059,O
15.486530612,O
15.621133787,O
15.750748299,SO
15.845464853,O
15.975079365,O
16.194421769,SO
16.463605442,O
17.410294785,O
18.063401361,O
18.238730159,O
18.387936508,SO
18.549047619,O
18.666281179,SO
18.738843537,O
18.900725624,O
19.146349206,SO
19.950181406,O
20.072993197,SO
20.195804989,O
20.374421769,SO
20.597709751,O
20.798662132,O
21.016371882,SO
