0.1478125
0.3778125
1.1578125
2.3228125
2.5528125
2.8028125
3.4328125
3.5828125
4.0578125
4.5328125
4.7328125
5.6328125
6.2678125
6.8078125
6.9478125
7.2628125
8.2028125
9.7128125
