1.07583,New Point
1.43142,New Point
1.62829,New Point
1.73622,New Point
3.56561,New Point
3.67405,New Point
3.77945,New Point
3.95267,New Point
4.07143,New Point
4.40024,New Point
4.55319,New Point
4.73195,New Point
4.84771,New Point
5.02922,New Point
7.14377,New Point
7.2602,New Point
7.51397,New Point
7.77712,New Point
8.05926,New Point
8.45349,New Point
8.84381,New Point
9.08388,New Point
9.46828,New Point
9.73248,New Point
9.90109,New Point
10.0883,New Point
10.2277,New Point
11.3593,New Point
11.782,New Point
12.0207,New Point
13.0073,New Point
13.1647,New Point
13.5192,New Point
13.7253,New Point
14.0414,New Point
14.5168,New Point
14.7983,New Point
15.1732,New Point
16.1368,New Point
16.2959,New Point
16.4437,New Point
16.7383,New Point
16.8448,New Point
17.5841,New Point
17.7902,New Point
18.0159,New Point
19.7914,New Point
19.898,New Point
20.1562,New Point
20.5367,New Point
20.6715,New Point
21.6893,New Point
21.7748,New Point
21.9366,New Point
22.1398,New Point
22.4206,New Point
22.5935,New Point
22.7396,New Point
22.9041,New Point
23.0554,New Point
23.1754,New Point
24.8007,New Point
25.571,New Point
25.7985,New Point
27.1026,New Point
27.2841,New Point
27.5577,New Point
27.8749,New Point
28.7287,New Point
29.0319,New Point
29.1912,New Point
29.3355,New Point
29.5822,New Point
29.9215,New Point
30.727,New Point
30.9466,New Point
31.045,New Point
31.2164,New Point
31.3811,New Point
31.5606,New Point
31.7058,New Point
31.8415,New Point
33.1229,New Point
33.3052,New Point
33.4783,New Point
33.597,New Point
33.7724,New Point
34.2738,New Point
34.4762,New Point
35.3929,New Point
35.5459,New Point
35.6758,New Point
36.6963,New Point
36.7855,New Point
36.8553,New Point
37.1019,New Point
37.2442,New Point
37.5308,New Point
38.2436,New Point
38.4139,New Point
38.7312,New Point
38.8208,New Point
38.9602,New Point
39.0503,New Point
39.2544,New Point
39.449,New Point
40.5046,New Point
40.6648,New Point
41.0083,New Point
41.5726,New Point
43.0325,New Point
43.0871,New Point
43.1533,New Point
43.3301,New Point
43.5499,New Point
43.7561,New Point
43.9325,New Point
44.1395,New Point
44.4201,New Point
44.5259,New Point
44.8082,New Point
45.1274,New Point
45.2267,New Point
45.3927,New Point
45.46,New Point
45.6025,New Point
45.7547,New Point
46.0039,New Point
46.9162,New Point
47.0603,New Point
47.1655,New Point
47.3498,New Point
47.5756,New Point
47.7473,New Point
47.9646,New Point
48.0929,New Point
48.2122,New Point
48.4094,New Point
49.0371,New Point
49.129,New Point
49.2441,New Point
49.3869,New Point
49.5052,New Point
49.629,New Point
49.9134,New Point
50.6529,New Point
50.7094,New Point
50.7728,New Point
50.8911,New Point
51.0793,New Point
51.2149,New Point
51.4067,New Point
51.509,New Point
51.6661,New Point
52.0224,New Point
52.1469,New Point
52.3591,New Point
52.4661,New Point
52.6549,New Point
52.9841,New Point
53.0707,New Point
53.2807,New Point
54.2433,New Point
54.4017,New Point
54.5453,New Point
54.6719,New Point
54.8673,New Point
55.1843,New Point
55.5985,New Point
55.7318,New Point
55.937,New Point
56.1454,New Point
56.2688,New Point
56.3489,New Point
56.473,New Point
