1.51758,New Point
1.65402,New Point
1.86975,New Point
2.03217,New Point
2.19711,New Point
2.31825,New Point
2.62089,New Point
2.7359,New Point
2.99312,New Point
3.37534,New Point
4.16722,New Point
4.41422,New Point
4.69674,New Point
4.848,New Point
5.03647,New Point
5.4956,New Point
5.63691,New Point
6.38123,New Point
6.52564,New Point
7.9491,New Point
8.06424,New Point
8.33329,New Point
8.42577,New Point
8.63737,New Point
8.76325,New Point
9.52771,New Point
9.70405,New Point
10.0225,New Point
10.4013,New Point
10.5165,New Point
10.6435,New Point
10.8969,New Point
11.2356,New Point
11.4089,New Point
11.747,New Point
12.2109,New Point
12.2963,New Point
12.4328,New Point
12.5787,New Point
12.6517,New Point
12.8037,New Point
13.1069,New Point
13.31,New Point
13.3695,New Point
13.5003,New Point
13.7684,New Point
14.915,New Point
15.0809,New Point
15.1796,New Point
15.3017,New Point
15.4027,New Point
15.5579,New Point
16.4685,New Point
16.6366,New Point
16.7462,New Point
16.9209,New Point
17.0263,New Point
17.2024,New Point
17.2887,New Point
17.6566,New Point
17.7573,New Point
18.1083,New Point
18.2668,New Point
18.347,New Point
18.455,New Point
18.6004,New Point
18.7644,New Point
19.1636,New Point
19.9112,New Point
20.0635,New Point
20.2165,New Point
20.3191,New Point
20.7367,New Point
20.8828,New Point
21.3788,New Point
21.8389,New Point
21.954,New Point
22.3891,New Point
22.5186,New Point
22.6742,New Point
22.8062,New Point
24.8677,New Point
24.9795,New Point
25.1113,New Point
25.2357,New Point
25.6277,New Point
25.7687,New Point
25.9084,New Point
26.1349,New Point
26.2209,New Point
26.3494,New Point
26.5541,New Point
26.8982,New Point
27.0638,New Point
27.3145,New Point
27.5839,New Point
28.2863,New Point
28.422,New Point
28.5481,New Point
28.8659,New Point
28.9462,New Point
29.1947,New Point
29.3567,New Point
29.9652,New Point
30.0935,New Point
30.1559,New Point
30.3096,New Point
31.602,New Point
31.7575,New Point
31.8749,New Point
32.0696,New Point
33.0147,New Point
33.2066,New Point
33.4291,New Point
33.5224,New Point
33.8961,New Point
34.0115,New Point
34.1409,New Point
34.2815,New Point
34.3897,New Point
34.4512,New Point
34.6095,New Point
35.092,New Point
35.163,New Point
35.3276,New Point
36.7086,New Point
36.911,New Point
37.0405,New Point
37.177,New Point
37.4376,New Point
37.5983,New Point
37.6788,New Point
37.9513,New Point
38.8137,New Point
