0.679487,New Point
0.905684,New Point
1.19806,New Point
1.55979,New Point
2.08369,New Point
2.43574,New Point
2.90653,New Point
3.24519,New Point
3.88148,New Point
4.15167,New Point
4.89571,New Point
5.65299,New Point
5.97293,New Point
6.12358,New Point
6.29485,New Point
6.8201,New Point
6.98031,New Point
7.10885,New Point
7.21972,New Point
7.44391,New Point
8.19735,New Point
8.31509,New Point
8.54161,New Point
8.87679,New Point
10.5371,New Point
11.2685,New Point
11.7355,New Point
12.1894,New Point
13.2382,New Point
13.4299,New Point
13.5567,New Point
13.7118,New Point
13.9802,New Point
14.1506,New Point
14.3104,New Point
14.4872,New Point
14.9795,New Point
15.2386,New Point
15.5529,New Point
18.3712,New Point
18.7612,New Point
18.8655,New Point
19.0906,New Point
19.2322,New Point
19.4111,New Point
19.5506,New Point
19.7322,New Point
20.2198,New Point
20.5259,New Point
23.2847,New Point
23.448,New Point
23.6167,New Point
24.0359,New Point
24.1556,New Point
24.4408,New Point
24.7963,New Point
25.3714,New Point
25.8295,New Point
26.3367,New Point
26.5059,New Point
27.3333,New Point
27.4145,New Point
27.9536,New Point
28.4473,New Point
28.6734,New Point
29.1927,New Point
29.3647,New Point
29.5326,New Point
29.8903,New Point
30.3999,New Point
30.4656,New Point
30.6901,New Point
30.9177,New Point
30.9744,New Point
31.226,New Point
31.4645,New Point
32.1525,New Point
32.8117,New Point
32.8989,New Point
33.0527,New Point
33.3698,New Point
33.798,New Point
34.0209,New Point
34.2555,New Point
34.4492,New Point
34.9727,New Point
35.5142,New Point
35.7757,New Point
36.0411,New Point
36.546,New Point
36.7589,New Point
37.2872,New Point
37.4741,New Point
37.5801,New Point
37.8161,New Point
38.3815,New Point
38.8925,New Point
39.1052,New Point
39.5429,New Point
40.2005,New Point
40.4058,New Point
40.672,New Point
40.806,New Point
40.9464,New Point
41.0913,New Point
41.2008,New Point
41.3451,New Point
41.4497,New Point
41.6243,New Point
41.7677,New Point
41.968,New Point
42.4117,New Point
