0.377355,New Point
0.653839,New Point
0.822572,New Point
1.0209,New Point
1.67975,New Point
1.86997,New Point
2.35316,New Point
2.51271,New Point
2.71059,New Point
2.94455,New Point
3.14968,New Point
3.30399,New Point
3.63854,New Point
4.70656,New Point
5.07735,New Point
5.21506,New Point
5.77702,New Point
5.89556,New Point
6.32611,New Point
6.54355,New Point
6.85318,New Point
7.08565,New Point
8.74327,New Point
8.86277,New Point
9.04578,New Point
9.52122,New Point
9.73235,New Point
10.2137,New Point
10.5574,New Point
10.6575,New Point
11.0075,New Point
11.3519,New Point
11.6193,New Point
11.798,New Point
11.9291,New Point
12.6665,New Point
12.7619,New Point
12.9,New Point
13.0519,New Point
13.2963,New Point
13.4743,New Point
13.6435,New Point
13.8503,New Point
14.0327,New Point
14.2151,New Point
14.4881,New Point
14.7868,New Point
14.9468,New Point
15.2324,New Point
15.5307,New Point
15.7155,New Point
17.0359,New Point
17.2638,New Point
17.5856,New Point
18.1041,New Point
18.287,New Point
18.5,New Point
18.6314,New Point
18.9413,New Point
19.1539,New Point
22.0036,New Point
22.123,New Point
22.2186,New Point
22.5307,New Point
22.677,New Point
22.847,New Point
23.0047,New Point
23.1976,New Point
23.9273,New Point
24.3387,New Point
24.6925,New Point
25.3382,New Point
25.8257,New Point
26.4795,New Point
26.5694,New Point
26.7245,New Point
27.8327,New Point
28.2057,New Point
28.5683,New Point
28.7364,New Point
28.8346,New Point
29.0156,New Point
30.1837,New Point
30.6112,New Point
30.864,New Point
31.6235,New Point
32.3775,New Point
32.6333,New Point
32.8317,New Point
33.5364,New Point
34.3044,New Point
34.4052,New Point
34.8343,New Point
35.0238,New Point
35.1727,New Point
35.3532,New Point
36.0841,New Point
36.2222,New Point
36.4983,New Point
36.7391,New Point
36.9997,New Point
37.2192,New Point
37.4074,New Point
37.5894,New Point
37.7618,New Point
38.6704,New Point
38.795,New Point
39.2089,New Point
39.4328,New Point
39.6233,New Point
40.1901,New Point
40.8168,New Point
