feature,lang,diff,stderr,ci95_l,ci95_u,method,groupid
IOI rate,Mandarin,0.50679012345679,0.0287887347976743,0.450172680390094,0.563407566523486,common language effect size,11
f0 ratio,Mandarin,0.45806884765625,0.0368629992371852,0.385414657591399,0.530723037721101,common language effect size,11
IOI rate,German,0.503239710198353,0.0256069193090343,0.452921913892942,0.553557506503763,common language effect size,12
f0 ratio,German,0.5484619140625,0.036609836560268,0.47634617504263,0.62057765308237,common language effect size,12
IOI rate,Yoruba,0.407258064516129,0.0520908694834261,0.304121579979713,0.510394549052545,common language effect size,13
f0 ratio,Yoruba,0.567779541015625,0.0358892585109387,0.497100983635226,0.638458098396024,common language effect size,13
IOI rate,Japanese,0.531296023564065,0.0418196779496769,0.448765723832726,0.613826323295403,common language effect size,14
f0 ratio,Japanese,0.48101806640625,0.0363108802905256,0.409496629988297,0.552539502824203,common language effect size,14
IOI rate,Thai,0.56081392288459,0.0305645439365892,0.500701224894626,0.620926620874554,common language effect size,15
f0 ratio,Thai,0.338958740234375,0.0338597203339145,0.272277037094766,0.405640443373984,common language effect size,15
IOI rate,Spanish,0.600060569351908,0.0354310525755487,0.530283300793688,0.669837837910128,common language effect size,16
f0 ratio,Spanish,0.446746826171875,0.0360938698717571,0.37565703710657,0.51783661523718,common language effect size,16
IOI rate,Balinese,0.374951076320939,0.0390517087463345,0.297884564790623,0.452017587851256,common language effect size,17
f0 ratio,Balinese,0.45269775390625,0.0363393305881608,0.381114864693229,0.524280643119271,common language effect size,17
IOI rate,Chilean,0.672209903917221,0.0395718775401608,0.594122094120974,0.750297713713468,common language effect size,18
f0 ratio,Chilean,0.330596923828125,0.0337084453191744,0.264190344763609,0.397003502892641,common language effect size,18
IOI rate,English,0.512760882528324,0.0285753215575632,0.456587060013214,0.568934705043435,common language effect size,19
f0 ratio,English,0.563507080078125,0.0362062940995158,0.492203016611467,0.634811143544783,common language effect size,19
IOI rate,Wolof,0.609764937351144,0.0340980008780238,0.542610994245947,0.676918880456341,common language effect size,20
f0 ratio,Wolof,0.41632080078125,0.0358353151303864,0.345730286268765,0.486911315293735,common language effect size,20
IOI rate,Hebrew,0.537111622554661,0.0316136558657759,0.474920030206138,0.599303214903184,common language effect size,21
f0 ratio,Hebrew,0.399993896484375,0.0352820914676375,0.330511138426135,0.469476654542615,common language effect size,21
IOI rate,Catalan,0.665676458722998,0.0305302129866953,0.605589081642655,0.725763835803342,common language effect size,22
f0 ratio,Catalan,0.620941162109375,0.0359499536498709,0.55008458426628,0.69179773995247,common language effect size,22
IOI rate,Portuguese,0.71522856130404,0.036380577189121,0.643418818218899,0.787038304389181,common language effect size,23
f0 ratio,Portuguese,0.570465087890625,0.0366396412975878,0.498240228540367,0.642689947240883,common language effect size,23
IOI rate,Amamidialect,0.46729088639201,0.0437838118162521,0.380882170914385,0.553699601869635,common language effect size,24
f0 ratio,Amamidialect,0.464813232421875,0.0367403169248809,0.39245400848598,0.53717245635777,common language effect size,24
IOI rate,Swahili,0.699831495098039,0.0353210542924251,0.630155439391312,0.769507550804766,common language effect size,25
f0 ratio,Swahili,0.43359375,0.0358535093320929,0.362982706450835,0.504204793549165,common language effect size,25
IOI rate,Dutch,0.638288288288288,0.0373528283229254,0.564654860633841,0.711921715942736,common language effect size,26
f0 ratio,Dutch,0.48223876953125,0.0364492595145746,0.410451402454015,0.554026136608485,common language effect size,26
IOI rate,Spanish,0.519111776447106,0.0351504956822685,0.449861580323687,0.588361972570524,common language effect size,27
f0 ratio,Spanish,0.4700927734375,0.0364321599353853,0.398325764232985,0.541859782642015,common language effect size,27
IOI rate,Punjabi,0.597416149068323,0.0341549713274344,0.530146114268966,0.66468618386768,common language effect size,28
f0 ratio,Punjabi,0.472991943359375,0.0361894793158161,0.401722273207036,0.544261613511714,common language effect size,28
IOI rate,HainanHua,0.807142857142857,0.0360775291204211,0.735678768548356,0.878606945737358,common language effect size,29
f0 ratio,HainanHua,0.462615966796875,0.0365544003711022,0.390603966067012,0.534627967526738,common language effect size,29
IOI rate,Williche,0.402327935222672,0.0372515761721886,0.32866497092563,0.475990899519714,common language effect size,30
f0 ratio,Williche,0.507049560546875,0.0370785313893503,0.433984854716032,0.580114266377718,common language effect size,30
IOI rate,Euskara,0.679247181964573,0.0300526189151173,0.620104392815657,0.73838997111349,common language effect size,31
f0 ratio,Euskara,0.582305908203125,0.0364828418693921,0.510378481143185,0.654233335263065,common language effect size,31
IOI rate,Danish,0.658481053829891,0.0370551595741258,0.585387824818884,0.731574282840898,common language effect size,32
f0 ratio,Danish,0.5311279296875,0.0367082878414427,0.458782788605993,0.603473070769007,common language effect size,32
IOI rate,Hebrew,0.778800700803279,0.0214193962818497,0.736665497192021,0.820935904414537,common language effect size,33
f0 ratio,Hebrew,0.62750244140625,0.0351805507013552,0.558217423567088,0.696787459245412,common language effect size,33
IOI rate,IsiXhosa,0.560267857142857,0.0466924597852212,0.467535040251371,0.653000674034343,common language effect size,34
f0 ratio,IsiXhosa,0.4942626953125,0.0365432930080232,0.422288958784621,0.566236431840379,common language effect size,34
IOI rate,Turkish,0.565877545268795,0.0400295957584968,0.486710861016195,0.645044229521395,common language effect size,35
f0 ratio,Turkish,0.289459228515625,0.0323988145971975,0.225634180625734,0.353284276405516,common language effect size,35
IOI rate,Ukrainian,0.647850821744627,0.042450984812712,0.563874950105077,0.731826693384176,common language effect size,36
f0 ratio,Ukrainian,0.418212890625,0.0356458347490801,0.348008283998112,0.488417497251888,common language effect size,36
IOI rate,Marathi,0.584867075664622,0.0333678061438269,0.519189297757797,0.650544853571446,common language effect size,37
f0 ratio,Marathi,0.2283935546875,0.0297242360605555,0.16983228093059,0.28695482844441,common language effect size,37
IOI rate,English,0.601371496720334,0.0372928442321602,0.527881777814652,0.674861215626016,common language effect size,38
f0 ratio,English,0.511016845703125,0.036381677898184,0.439368074444455,0.582665616961795,common language effect size,38
IOI rate,French,0.578905342624855,0.037423768980754,0.505169272744161,0.652641412505548,common language effect size,39
f0 ratio,French,0.366973876953125,0.034839706705891,0.298360942586858,0.435586811319392,common language effect size,39
IOI rate,English,0.541901993355482,0.035152210512527,0.472544030116491,0.611259956594473,common language effect size,40
f0 ratio,English,0.438232421875,0.0358956218015716,0.367541400949212,0.508923442800788,common language effect size,40
IOI rate,Azerbaijani,0.487112948627727,0.0403475564859769,0.407520225242165,0.566705672013289,common language effect size,41
f0 ratio,Azerbaijani,0.44482421875,0.0359773116935632,0.373971186312632,0.515677251187368,common language effect size,41
IOI rate,Russian,0.649410774410774,0.0370668966705956,0.576248943491074,0.722572605330475,common language effect size,42
f0 ratio,Russian,0.46923828125,0.0361979324558896,0.397951957216076,0.540524605283924,common language effect size,42
IOI rate,Urdu,0.587076583210604,0.0410667191800423,0.50599530488371,0.668157861537497,common language effect size,43
f0 ratio,Urdu,0.511077880859375,0.0363635793695168,0.439458571254248,0.582697190464502,common language effect size,43
IOI rate,Lithuanian,0.635825880221895,0.0350568263518612,0.566747560654037,0.704904199789754,common language effect size,44
f0 ratio,Lithuanian,0.442138671875,0.0359165876505819,0.371405994359643,0.512871349390357,common language effect size,44
IOI rate,Korean,0.61099564197117,0.0360520252219448,0.53997805817485,0.68201322576749,common language effect size,45
f0 ratio,Korean,0.464263916015625,0.0364955448078871,0.392363797899228,0.536164034132022,common language effect size,45
IOI rate,Farsi,0.524170274170274,0.0291908035535167,0.466778338572828,0.58156220976772,common language effect size,46
f0 ratio,Farsi,0.453155517578125,0.0360516700328386,0.382156908828628,0.524154126327622,common language effect size,46
IOI rate,Persian,0.576506650696589,0.0199262187451658,0.537384533695951,0.615628767697228,common language effect size,47
f0 ratio,Persian,0.361907958984375,0.0355889546783726,0.291793038607736,0.432022879361014,common language effect size,47
IOI rate,Kannada,0.467287968441815,0.0278911202141129,0.412414453031015,0.522161483852615,common language effect size,48
f0 ratio,Kannada,0.350006103515625,0.0340453708765943,0.282958359386733,0.417053847644517,common language effect size,48
IOI rate,Japanese,0.599624060150376,0.0350951146202317,0.530498604625069,0.668749515675683,common language effect size,49
f0 ratio,Japanese,0.415679931640625,0.0362246331622901,0.344312466495198,0.487047396786052,common language effect size,49
IOI rate,English,0.602287581699346,0.0454009125789873,0.512601722928191,0.691973440470501,common language effect size,50
f0 ratio,English,0.55047607421875,0.0366267378655325,0.478292269498518,0.622659878938982,common language effect size,50
IOI rate,Georgian,0.577065842903764,0.021920951071721,0.534014182579565,0.620117503227964,common language effect size,51
f0 ratio,Georgian,0.332427978515625,0.0337064385847162,0.266031133746295,0.398824823284955,common language effect size,51
IOI rate,Puri,0.719244338226926,0.0400295936548419,0.640051952398221,0.798436724055631,common language effect size,52
f0 ratio,Puri,0.470794677734375,0.0373392190136553,0.397181243742891,0.544408111725859,common language effect size,52
IOI rate,Norwegian,0.673875661375661,0.0354094662691949,0.604018468130018,0.743732854621305,common language effect size,53
f0 ratio,Norwegian,0.449066162109375,0.0360284852969894,0.378113308346161,0.520019015872589,common language effect size,53
IOI rate,Kuikuro,0.588991769547325,0.0414606653366614,0.507106527031773,0.670877012062877,common language effect size,54
f0 ratio,Kuikuro,0.30291748046875,0.0330174285868441,0.237825024977067,0.368009935960433,common language effect size,54
IOI rate,Ainu,0.703329592218481,0.0436043863184432,0.61699293446357,0.789666249973392,common language effect size,55
f0 ratio,Ainu,0.327911376953125,0.0337671186427598,0.261358792490859,0.394463961415391,common language effect size,55
IOI rate,Slovenian,0.635094968827026,0.0287168901690987,0.578574178112558,0.691615759541495,common language effect size,56
f0 ratio,Slovenian,0.447235107421875,0.0359986208853126,0.376339228556153,0.518130986287597,common language effect size,56
IOI rate,Portuguese,0.552705882352941,0.0426090667275659,0.468624780970952,0.636786983734931,common language effect size,57
f0 ratio,Portuguese,0.605621337890625,0.0355447129231326,0.535615362922092,0.675627312859158,common language effect size,57
IOI rate,Polish,0.484553062678063,0.0335563112295973,0.418512376258235,0.55059374909789,common language effect size,58
f0 ratio,Polish,0.49517822265625,0.036534329857048,0.4232096587394,0.5671467865731,common language effect size,58
IOI rate,DutchFlemish,0.494791247147268,0.0297453744436371,0.436295101943004,0.553287392351532,common language effect size,59
f0 ratio,DutchFlemish,0.52093505859375,0.036570602412378,0.448880440695498,0.592989676492002,common language effect size,59
IOI rate,Japanese,0.572456213511259,0.0414118349479701,0.490757013182624,0.654155413839895,common language effect size,60
f0 ratio,Japanese,0.475677490234375,0.0363949513100553,0.403992740795227,0.547362239673523,common language effect size,60
IOI rate,Guarani,0.729967948717949,0.0416081558182332,0.64759836544324,0.812337531992657,common language effect size,61
f0 ratio,Guarani,0.515380859375,0.0380186568376391,0.440372443401675,0.590389275348325,common language effect size,61
IOI rate,Spanish,0.57265406162465,0.0372889355506648,0.499193930844381,0.646114192404919,common language effect size,62
f0 ratio,Spanish,0.423004150390625,0.0357442837821752,0.352610172381257,0.493398128399993,common language effect size,62
IOI rate,Dutch,0.588313475310379,0.0303047018124315,0.528700683035215,0.647926267585544,common language effect size,63
f0 ratio,Dutch,0.40399169921875,0.0354128630989682,0.334242297097407,0.473741101340093,common language effect size,63
IOI rate,Cantonese,0.697828487302172,0.0339317939506088,0.630783405370349,0.764873569233994,common language effect size,64
f0 ratio,Cantonese,0.60528564453125,0.0357509378935936,0.534849643154055,0.675721645908445,common language effect size,64
IOI rate,Burmese,0.636723335797209,0.0325945564851541,0.572494944509797,0.70095172708462,common language effect size,65
f0 ratio,Burmese,0.398773193359375,0.0358629606083537,0.32810062044102,0.46944576627773,common language effect size,65
IOI rate,Rikbaktsa,0.533687943262411,0.0520331196919341,0.42971259146496,0.637663295059862,common language effect size,66
f0 ratio,Rikbaktsa,0.496185302734375,0.0365736684817574,0.424142716447476,0.568227889021274,common language effect size,66
IOI rate,Gaeilge,0.820652173913043,0.0299075788741271,0.761659344922584,0.879645002903502,common language effect size,67
f0 ratio,Gaeilge,0.51873779296875,0.0367143435972982,0.446396375298243,0.591079210639257,common language effect size,67
IOI rate,Twi,0.49721706864564,0.0415315024662953,0.415306436666441,0.579127700624839,common language effect size,68
f0 ratio,Twi,0.591461181640625,0.0360959844196358,0.520299601852255,0.662622761428995,common language effect size,68
IOI rate,Fante,0.456843142776683,0.0379203415743774,0.382097116120907,0.531589169432458,common language effect size,69
f0 ratio,Fante,0.33740234375,0.0336911276449168,0.271040388764639,0.403764298735361,common language effect size,69
IOI rate,Te Reo Māori,0.594436065024301,0.037433895215717,0.520118207383042,0.668753922665559,common language effect size,70
f0 ratio,Te Reo Māori,0.388824462890625,0.035093337769216,0.319713271711924,0.457935654069326,common language effect size,70
IOI rate,Ngarigu,0.505440900562852,0.0603006225094675,0.38529043302488,0.625591368100824,common language effect size,71
f0 ratio,Ngarigu,0.30572509765625,0.0326334858134727,0.24145625473214,0.36999394058036,common language effect size,71
IOI rate,Dholuo,0.619732441471572,0.0470540898573966,0.526657157577047,0.712807725366097,common language effect size,72
f0 ratio,Dholuo,0.425048828125,0.0357447090735042,0.354648451572239,0.495449204677761,common language effect size,72
IOI rate,Tunisian,0.567622111728576,0.0251168113845072,0.518279277698478,0.616964945758673,common language effect size,73
f0 ratio,Tunisian,0.421417236328125,0.0360460522411117,0.350422401622949,0.492412071033301,common language effect size,73
IOI rate,Te Reo Māori,0.611892361111111,0.0332389561404257,0.546411787168468,0.677372935053754,common language effect size,74
f0 ratio,Te Reo Māori,0.43994140625,0.0359600097201626,0.369121438425202,0.510761374074798,common language effect size,74
IOI rate,Cherokee,0.394393241167435,0.0375082289545707,0.320484312770477,0.468302169564392,common language effect size,75
f0 ratio,Cherokee,0.61981201171875,0.0368833706622077,0.546998740076347,0.692625283361153,common language effect size,75
