feature,lang,diff,stderr,ci95_l,ci95_u,method,groupid
IOI rate,Chilean,0.571969696969697,0.0921798277893317,0.38545405671176,0.758485337227634,common language effect size,18
f0 ratio,Chilean,0.58447265625,0.0372649125486183,0.511007072979119,0.657938239520881,common language effect size,18
Sign of f0 slope,Chilean,0.5,0.125,0.102194211839536,0.897805788160464,common language effect size,18
IOI rate,English,0.568134171907757,0.0548506954724939,0.459371274291565,0.676897069523948,common language effect size,19
f0 ratio,English,0.5113525390625,0.0368234055250752,0.438832445840332,0.583872632284668,common language effect size,19
Sign of f0 slope,English,0.416666666666667,0.220479275922049,-0.171617015172464,1.0049503485058,common language effect size,19
IOI rate,Wolof,0.580165289256198,0.056508981422374,0.467921266547725,0.692409311964671,common language effect size,20
f0 ratio,Wolof,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,20
Sign of f0 slope,Wolof,0.916666666666667,0.117851130197758,NaN,NaN,common language effect size,20
IOI rate,Hebrew,0.294358974358974,0.0551019083664494,0.184819837900674,0.403898110817275,common language effect size,21
f0 ratio,Hebrew,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,21
Sign of f0 slope,Hebrew,0.9,0.14142135623731,NaN,NaN,common language effect size,21
IOI rate,Catalan,0.435528120713306,0.0821584296520557,0.270313523128251,0.600742718298361,common language effect size,22
f0 ratio,Catalan,0.487396240234375,0.0366711290220139,0.415152478183853,0.559640002284897,common language effect size,22
Sign of f0 slope,Catalan,0.666666666666667,0.166666666666667,-0.05044212162491,1.38377545495824,common language effect size,22
IOI rate,Portuguese,0.593253968253968,0.0787563266673537,0.434826353678908,0.751681582829028,common language effect size,23
f0 ratio,Portuguese,0.582244873046875,0.0356309830230317,0.512073627791555,0.652416118302195,common language effect size,23
Sign of f0 slope,Portuguese,0.416666666666667,0.220479275922049,-0.171617015172464,1.0049503485058,common language effect size,23
IOI rate,Amamidialect,0.529387755102041,0.0743574446240057,0.380777721598817,0.677997788605265,common language effect size,24
f0 ratio,Amamidialect,0.6224365234375,0.0364099441762582,0.550725867849046,0.694147179025954,common language effect size,24
Sign of f0 slope,Amamidialect,0.5,0.353553390593274,-1.02121746114833,2.02121746114833,common language effect size,24
IOI rate,Swahili,0.426153846153846,0.0827444915844793,0.259698427452799,0.592609264854894,common language effect size,25
f0 ratio,Swahili,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,25
Sign of f0 slope,Swahili,0.833333333333333,0.235702260395516,NaN,NaN,common language effect size,25
IOI rate,Dutch,0.558214285714286,0.0682011714759028,0.422072625893392,0.69435594553518,common language effect size,26
f0 ratio,Dutch,0.51495361328125,0.0367802331582134,0.442487525541292,0.587419701021208,common language effect size,26
Sign of f0 slope,Dutch,0.25,0.25,-2.92655118404367,3.42655118404367,common language effect size,26
IOI rate,Spanish,0.590425531914894,0.0593715703848491,0.472489319820369,0.708361744009418,common language effect size,27
f0 ratio,Spanish,0.42987060546875,0.036141610642228,0.358677306538804,0.501063904398696,common language effect size,27
Sign of f0 slope,Spanish,0.339285714285714,0.160714285714286,-0.0435319136633859,0.722103342234814,common language effect size,27
IOI rate,Punjabi,0.753287592910235,0.0574839260470719,0.637625252060446,0.868949933760023,common language effect size,28
f0 ratio,Punjabi,0.73980712890625,0.0314042039498307,0.677958366804203,0.801655891008297,common language effect size,28
Sign of f0 slope,Punjabi,0.916666666666667,0.117851130197758,0.513642943729737,1.3196903896036,common language effect size,28
IOI rate,HainanHua,0.27536231884058,0.0889771432704562,0.0950956862412271,0.455628951439932,common language effect size,29
f0 ratio,HainanHua,0.544891357421875,0.0366552957132776,0.472676641993917,0.617106072849833,common language effect size,29
Sign of f0 slope,HainanHua,0.458333333333333,0.208333333333333,-0.118272334857888,1.03493900152455,common language effect size,29
IOI rate,Williche,0.353021978021978,0.0796907121696381,0.192153104196105,0.513890851847851,common language effect size,30
f0 ratio,Williche,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,30
Sign of f0 slope,Williche,0.833333333333333,0.235702260395516,NaN,NaN,common language effect size,30
IOI rate,Euskara,0.519181585677749,0.0943802220375074,0.327976477392943,0.710386693962555,common language effect size,31
f0 ratio,Euskara,0.445892333984375,0.0375458459548833,0.371884362313711,0.519900305655039,common language effect size,31
Sign of f0 slope,Euskara,0.416666666666667,0.300462606288666,-0.944388626678973,1.77772196001231,common language effect size,31
IOI rate,Danish,0.560333761232349,0.065743374120537,0.429296596192081,0.691370926272617,common language effect size,32
f0 ratio,Danish,0.46697998046875,0.0367270990454196,0.394624496207454,0.539335464730046,common language effect size,32
Sign of f0 slope,Danish,0.5,0.125,0.102194211839536,0.897805788160464,common language effect size,32
IOI rate,Hebrew,0.331845238095238,0.0842429382758874,0.159860980840646,0.50382949534983,common language effect size,33
f0 ratio,Hebrew,0.40643310546875,0.0354420210249529,0.336635254538205,0.476230956399295,common language effect size,33
Sign of f0 slope,Hebrew,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,33
IOI rate,IsiXhosa,0.61231884057971,0.0589216684427536,0.495058954061276,0.729578727098145,common language effect size,34
f0 ratio,IsiXhosa,0.43487548828125,0.0376192010296071,0.360693981459017,0.509056995103483,common language effect size,34
Sign of f0 slope,IsiXhosa,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,34
IOI rate,Turkish,0.479166666666667,0.0895165100317729,0.297953111716777,0.660380221616556,common language effect size,35
f0 ratio,Turkish,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,35
Sign of f0 slope,Turkish,0.75,0.353553390593274,NaN,NaN,common language effect size,35
IOI rate,Ukrainian,0.648148148148148,0.0751424839494299,0.497416517995392,0.798879778300904,common language effect size,36
f0 ratio,Ukrainian,0.47412109375,0.0376181974977298,0.399962853807844,0.548279333692156,common language effect size,36
Sign of f0 slope,Ukrainian,0.666666666666667,0.166666666666667,-0.05044212162491,1.38377545495824,common language effect size,36
IOI rate,Marathi,0.597685185185185,0.0600038974035477,0.478390379800461,0.716979990569909,common language effect size,37
f0 ratio,Marathi,0.26019287109375,0.0312821371305024,0.19858745879487,0.32179828339263,common language effect size,37
Sign of f0 slope,Marathi,0.5,0.166666666666667,-0.217108788291577,1.21710878829158,common language effect size,37
IOI rate,English,0.608124253285544,0.0759769346559818,0.455919720947628,0.760328785623459,common language effect size,38
f0 ratio,English,0.4742431640625,0.0371490626733923,0.401079298462837,0.547407029662162,common language effect size,38
Sign of f0 slope,English,0.5,0.166666666666667,-0.217108788291577,1.21710878829158,common language effect size,38
IOI rate,French,0.505448717948718,0.0671834435329283,0.371526819074464,0.639370616822972,common language effect size,39
f0 ratio,French,0.4654541015625,0.0368111934360389,0.392939629049354,0.537968574075646,common language effect size,39
Sign of f0 slope,French,0.5,0.353553390593274,-1.02121746114833,2.02121746114833,common language effect size,39
IOI rate,English,0.374255952380952,0.0830879193598411,0.207016296287779,0.541495608474126,common language effect size,40
f0 ratio,English,0.534912109375,0.0367869261398369,0.462421302747847,0.607402916002153,common language effect size,40
Sign of f0 slope,English,0.833333333333333,0.166666666666667,0.116224545041756,1.55044212162491,common language effect size,40
IOI rate,Azerbaijani,0.0198256467941508,0.00901315007208577,0.0017732350474215,0.03787805854088,common language effect size,41
f0 ratio,Azerbaijani,0.315216064453125,0.0338526695737989,0.248484267170384,0.381947861735866,common language effect size,41
Sign of f0 slope,Azerbaijani,0.416666666666667,0.300462606288666,-0.944388626678973,1.77772196001231,common language effect size,41
IOI rate,Russian,0.380952380952381,0.0813256770583936,0.217168724281276,0.544736037623486,common language effect size,42
f0 ratio,Russian,0.5311279296875,0.0364617255670606,0.45930648106025,0.60294937831475,common language effect size,42
Sign of f0 slope,Russian,0.625,0.125,0.227194211839536,1.02280578816046,common language effect size,42
IOI rate,Urdu,0.686462324393359,0.0730679179966799,0.539616795428272,0.833307853358445,common language effect size,43
f0 ratio,Urdu,0.415191650390625,0.0361936873910979,0.343912394596062,0.486470906185188,common language effect size,43
Sign of f0 slope,Urdu,0.214285714285714,0.101015254455221,-0.0328897089871907,0.46146113755862,common language effect size,43
IOI rate,Lithuanian,0.728947368421053,0.0629259646969077,0.603280468368043,0.854614268474063,common language effect size,44
f0 ratio,Lithuanian,0.519683837890625,0.0367884648430727,0.447229707801677,0.592137967979573,common language effect size,44
Sign of f0 slope,Lithuanian,0.375,0.125,NaN,NaN,common language effect size,44
IOI rate,Korean,0.485735735735736,0.0691333503619851,0.347869969495438,0.623601501976034,common language effect size,45
f0 ratio,Korean,0.44610595703125,0.0370883676673719,0.373039552990408,0.519172361072092,common language effect size,45
Sign of f0 slope,Korean,0.5,0.353553390593274,-1.02121746114833,2.02121746114833,common language effect size,45
IOI rate,Farsi,0.57445987654321,0.0691402188805757,0.436362539120072,0.712557213966348,common language effect size,46
f0 ratio,Farsi,0.57000732421875,0.0369969794953205,0.49714486816262,0.64286978027488,common language effect size,46
Sign of f0 slope,Farsi,0.5,0.353553390593274,-1.02121746114833,2.02121746114833,common language effect size,46
IOI rate,Persian,0.299373040752351,0.0754621797269912,0.147685588032828,0.451060493471874,common language effect size,47
f0 ratio,Persian,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,47
Sign of f0 slope,Persian,0.75,0.353553390593274,NaN,NaN,common language effect size,47
IOI rate,Kannada,0.559642857142857,0.0678036992276917,0.424293008237447,0.694992706048267,common language effect size,48
f0 ratio,Kannada,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,48
Sign of f0 slope,Kannada,0.9,0.14142135623731,NaN,NaN,common language effect size,48
IOI rate,Japanese,0.601948051948052,0.0645210431799431,0.47343984151108,0.730456262385024,common language effect size,49
f0 ratio,Japanese,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,49
Sign of f0 slope,Japanese,0.875,0.176776695296637,NaN,NaN,common language effect size,49
IOI rate,English,0.527085257002154,0.0546734546034797,0.418727228450964,0.635443285553345,common language effect size,50
f0 ratio,English,0.364013671875,0.0356642103303573,0.293701333642104,0.434326010107896,common language effect size,50
Sign of f0 slope,English,0.333333333333333,0.166666666666667,-0.383775454958243,1.05044212162491,common language effect size,50
IOI rate,Georgian,0.682957393483709,0.0885836793177802,0.503502596755558,0.862412190211861,common language effect size,51
f0 ratio,Georgian,0.307891845703125,0.0329852069124229,0.242932500982972,0.372851190423278,common language effect size,51
Sign of f0 slope,Georgian,0.25,0.25,-2.92655118404367,3.42655118404367,common language effect size,51
IOI rate,Puri,0.62037037037037,0.0854043644459701,0.448230990580793,0.792509750159948,common language effect size,52
f0 ratio,Puri,0.503814697265625,0.036825828459602,0.431286862689279,0.576342531841971,common language effect size,52
Sign of f0 slope,Puri,0.5,0.25,-2.67655118404367,3.67655118404367,common language effect size,52
IOI rate,Norwegian,0.523109243697479,0.0930867585000744,0.331295311194829,0.714923176200129,common language effect size,53
f0 ratio,Norwegian,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,53
Sign of f0 slope,Norwegian,0.833333333333333,0.235702260395516,NaN,NaN,common language effect size,53
IOI rate,Kuikuro,0.760381593714927,0.0632706511839121,0.634084068194054,0.8866791192358,common language effect size,54
f0 ratio,Kuikuro,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,54
Sign of f0 slope,Kuikuro,0.875,0.176776695296637,NaN,NaN,common language effect size,54
IOI rate,Ainu,0.292261904761905,0.0583133523153654,0.175863644911516,0.408660164612294,common language effect size,55
f0 ratio,Ainu,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,55
Sign of f0 slope,Ainu,0.75,0.353553390593274,NaN,NaN,common language effect size,55
IOI rate,Slovenian,0.542545320014798,0.0577371454259315,0.42802262247836,0.657068017551236,common language effect size,56
f0 ratio,Slovenian,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,56
Sign of f0 slope,Slovenian,0.833333333333333,0.235702260395516,NaN,NaN,common language effect size,56
IOI rate,Portuguese,0.431344696969697,0.0606076950702348,0.310934734682676,0.551754659256717,common language effect size,57
f0 ratio,Portuguese,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,57
Sign of f0 slope,Portuguese,0.9,0.14142135623731,NaN,NaN,common language effect size,57
IOI rate,Polish,0.596428571428572,0.0769101245539243,0.442108337935775,0.750748804921368,common language effect size,58
f0 ratio,Polish,0.48272705078125,0.036550467563979,0.410741374789032,0.554712726773468,common language effect size,58
Sign of f0 slope,Polish,0.5,0.235702260395516,-0.154414387159186,1.15441438715919,common language effect size,58
IOI rate,DutchFlemish,0.656989247311828,0.0474214802396792,0.563107299842648,0.750871194781008,common language effect size,59
f0 ratio,DutchFlemish,0.448699951171875,0.0368251354692096,0.376162502537919,0.521237399805831,common language effect size,59
Sign of f0 slope,DutchFlemish,0.5,0.125,0.102194211839536,0.897805788160464,common language effect size,59
IOI rate,Japanese,0.447204968944099,0.0840388901847249,0.278264879110297,0.616145058777901,common language effect size,60
f0 ratio,Japanese,0.4385986328125,0.0372452822088867,0.365203785215284,0.511993480409716,common language effect size,60
Sign of f0 slope,Japanese,0.5,0.353553390593274,-1.02121746114833,2.02121746114833,common language effect size,60
IOI rate,Guarani,0.478448275862069,0.0791316339758657,0.319807143050618,0.637089408673519,common language effect size,61
f0 ratio,Guarani,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,61
Sign of f0 slope,Guarani,0.875,0.176776695296637,NaN,NaN,common language effect size,61
IOI rate,Spanish,0.50739247311828,0.0530057712082485,0.402407485546366,0.612377460690193,common language effect size,62
f0 ratio,Spanish,0.54644775390625,0.0381810122026958,0.471136468952553,0.621759038859947,common language effect size,62
Sign of f0 slope,Spanish,0.375,0.279508497187474,-1.26040235599378,2.01040235599378,common language effect size,62
IOI rate,Dutch,0.78307939053729,0.0554227622366431,0.671879927111074,0.894278853963505,common language effect size,63
f0 ratio,Dutch,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,63
Sign of f0 slope,Dutch,0.875,0.176776695296637,NaN,NaN,common language effect size,63
IOI rate,Cantonese,0.392081736909323,0.0776012001237041,0.236272239168006,0.54789123465064,common language effect size,64
f0 ratio,Cantonese,0.52972412109375,0.0363294103987857,0.458174862524979,0.60127337966252,common language effect size,64
Sign of f0 slope,Cantonese,0.75,0.25,NaN,NaN,common language effect size,64
IOI rate,Burmese,0.181372549019608,0.0535996391604256,0.073174229383314,0.289570868655902,common language effect size,65
f0 ratio,Burmese,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,65
Sign of f0 slope,Burmese,0.833333333333333,0.235702260395516,NaN,NaN,common language effect size,65
IOI rate,Rikbaktsa,0.646990740740741,0.0651782874386961,0.517023983293743,0.776957498187738,common language effect size,66
f0 ratio,Rikbaktsa,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,66
Sign of f0 slope,Rikbaktsa,0.875,0.176776695296637,NaN,NaN,common language effect size,66
IOI rate,Gaeilge,0.58352534562212,0.0793286712651772,0.424175878525982,0.742874812718258,common language effect size,67
f0 ratio,Gaeilge,0.443084716796875,0.03652257106723,0.371142388704448,0.515027044889302,common language effect size,67
Sign of f0 slope,Gaeilge,0.5,0.25,NaN,NaN,common language effect size,67
IOI rate,Twi,0.761217948717949,0.0772250552523871,0.604565094489041,0.917870802946856,common language effect size,68
f0 ratio,Twi,0.4769287109375,0.0365829052392062,0.404884178603988,0.548973243271012,common language effect size,68
Sign of f0 slope,Twi,0.583333333333333,0.220479275922049,-0.00495034850579701,1.17161701517246,common language effect size,68
IOI rate,Fante,0.59950110864745,0.06232023224946,0.475425967931007,0.723576249363893,common language effect size,69
f0 ratio,Fante,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,69
Sign of f0 slope,Fante,0.875,0.176776695296637,NaN,NaN,common language effect size,69
IOI rate,Te Reo Māori,0.479497354497355,0.0806600562228286,0.317404500257478,0.641590208737231,common language effect size,70
f0 ratio,Te Reo Māori,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,70
Sign of f0 slope,Te Reo Māori,0.833333333333333,0.235702260395516,NaN,NaN,common language effect size,70
IOI rate,Ngarigu,0.302302631578947,0.0605390121196446,0.181725324572387,0.422879938585508,common language effect size,71
f0 ratio,Ngarigu,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,71
Sign of f0 slope,Ngarigu,0.916666666666667,0.117851130197758,NaN,NaN,common language effect size,71
