feature,lang,diff,stderr,ci95_l,ci95_u,method,groupid
Sign of f0 slope,Swahili,0.928571428571429,0.101015254455221,NaN,NaN,common language effect size,25
IOI rate,Dutch,0.687755102040816,0.0642649451072732,0.55875352883161,0.816756675250022,common language effect size,26
f0 ratio,Dutch,0.640777587890625,0.0352590745542265,0.571299939382174,0.710255236399076,common language effect size,26
Sign of f0 slope,Dutch,0.75,0.25,-2.42655118404367,3.92655118404367,common language effect size,26
IOI rate,Spanish,0.814502288329519,0.037130729597739,0.740985436416215,0.888019140242824,common language effect size,27
f0 ratio,Spanish,0.472808837890625,0.036913403516012,0.400079851574143,0.545537824207107,common language effect size,27
Sign of f0 slope,Spanish,0.625,0.125,0.227194211839536,1.02280578816046,common language effect size,27
IOI rate,Punjabi,0.925522833973538,0.0369599789394619,0.850429354659407,1.00061631328767,common language effect size,28
f0 ratio,Punjabi,0.777435302734375,0.0303251710055778,0.717712373262287,0.837158232206463,common language effect size,28
Sign of f0 slope,Punjabi,0.916666666666667,0.0833333333333333,0.702451513696974,1.13088181963636,common language effect size,28
IOI rate,HainanHua,0.999223602484472,0.0010979918962524,0.997016517759347,1.0014306872096,common language effect size,29
f0 ratio,HainanHua,0.638427734375,0.0349986497899651,0.569466997602806,0.707388471147194,common language effect size,29
Sign of f0 slope,HainanHua,0.625,0.125,0.227194211839536,1.02280578816046,common language effect size,29
IOI rate,Williche,0.638839285714286,0.0672155525370694,0.504638749085791,0.773039822342781,common language effect size,30
f0 ratio,Williche,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,30
Sign of f0 slope,Williche,0.9,0.14142135623731,NaN,NaN,common language effect size,30
IOI rate,Euskara,0.869235836627141,0.050803862318182,0.765037906316078,0.973433766938204,common language effect size,31
f0 ratio,Euskara,0.64813232421875,0.0381453666769473,0.572813434581407,0.723451213856093,common language effect size,31
Sign of f0 slope,Euskara,0.666666666666667,0.166666666666667,-0.05044212162491,1.38377545495824,common language effect size,31
IOI rate,Danish,0.900043554006969,0.0297022608305369,0.840971474987978,0.959115633025959,common language effect size,32
f0 ratio,Danish,0.406707763671875,0.0358227930168291,0.336143218589771,0.477272308753979,common language effect size,32
Sign of f0 slope,Danish,0.428571428571428,0.0714285714285714,0.253792010632502,0.603350846510355,common language effect size,32
IOI rate,Hebrew,0.963942307692308,0.0218023786900982,0.920534498508734,1.00735011687588,common language effect size,33
f0 ratio,Hebrew,0.61517333984375,0.0354950095305994,0.545244161172849,0.685102518514651,common language effect size,33
Sign of f0 slope,Hebrew,0.983333333333333,0.0235702260395516,0.929912007093441,1.03675465957323,common language effect size,33
IOI rate,IsiXhosa,0.661371237458194,0.0552122218573728,0.551600821445335,0.771141653471053,common language effect size,34
f0 ratio,IsiXhosa,0.33966064453125,0.0348178525224013,0.271035667606534,0.408285621455966,common language effect size,34
Sign of f0 slope,IsiXhosa,0.5,0.0833333333333333,0.285784847030307,0.714215152969693,common language effect size,34
IOI rate,Turkish,0.843181818181818,0.0480845881617128,0.746931858684219,0.939431777679418,common language effect size,35
f0 ratio,Turkish,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,35
Sign of f0 slope,Turkish,0.928571428571429,0.101015254455221,NaN,NaN,common language effect size,35
IOI rate,Ukrainian,0.997584541062802,0.00276218297051626,0.992069849303407,1.0030992328222,common language effect size,36
f0 ratio,Ukrainian,0.4185791015625,0.03647969016942,0.346713203895605,0.490444999229395,common language effect size,36
Sign of f0 slope,Ukrainian,0.964285714285714,0.0505076272276105,0.814337754709801,1.11423367386163,common language effect size,36
IOI rate,Marathi,0.692307692307692,0.0570027309408819,0.57855115086154,0.806064233753844,common language effect size,37
f0 ratio,Marathi,0.084503173828125,0.0175217917279451,0.049970798204986,0.119035549451264,common language effect size,37
Sign of f0 slope,Marathi,0.4,0.1,0.122355489480221,0.677644510519779,common language effect size,37
IOI rate,English,0.956882255389718,0.0228452638975679,0.910484630567507,1.00327988021193,common language effect size,38
f0 ratio,English,0.68792724609375,0.0359444874582233,0.617112109021693,0.758742383165807,common language effect size,38
Sign of f0 slope,English,0.4375,0.0625,0.289710984275451,0.585289015724549,common language effect size,38
IOI rate,French,0.926470588235294,0.0306415926332003,0.865084175401191,0.987857001069398,common language effect size,39
f0 ratio,French,0.35589599609375,0.0346573391039149,0.287641216358189,0.424150775829311,common language effect size,39
Sign of f0 slope,French,0.75,0.25,-2.42655118404367,3.92655118404367,common language effect size,39
IOI rate,English,0.940051020408163,0.0257228370310864,0.888878965481373,0.991223075334953,common language effect size,40
f0 ratio,English,0.45770263671875,0.0364755561027885,0.385837728302583,0.529567545134917,common language effect size,40
Sign of f0 slope,English,0.96875,0.0441941738241592,0.838815211674556,1.09868478832544,common language effect size,40
IOI rate,Azerbaijani,0.1159627773801,0.0253212407227305,0.0659033220947105,0.16602223266549,common language effect size,41
f0 ratio,Azerbaijani,0.2540283203125,0.0309424055247572,0.193044515934539,0.315012124690461,common language effect size,41
Sign of f0 slope,Azerbaijani,0.666666666666667,0.166666666666667,-0.05044212162491,1.38377545495824,common language effect size,41
IOI rate,Russian,0.883720930232558,0.0429729490776272,0.797154461848037,0.97028739861708,common language effect size,42
f0 ratio,Russian,0.376708984375,0.0350794717229039,0.307619961051432,0.445798007698568,common language effect size,42
Sign of f0 slope,Russian,0.625,0.125,0.227194211839536,1.02280578816046,common language effect size,42
IOI rate,Urdu,0.91710758377425,0.0372007242210087,0.842448588358923,0.991766579189578,common language effect size,43
f0 ratio,Urdu,0.6607666015625,0.0373398460987106,0.587064916085057,0.734468287039943,common language effect size,43
Sign of f0 slope,Urdu,0.0500000000000002,0.05,-0.0631078581399101,0.16310785813991,common language effect size,43
IOI rate,Lithuanian,0.951461988304094,0.0252389742328175,0.900251977409046,1.00267199919914,common language effect size,44
f0 ratio,Lithuanian,0.44970703125,0.0370448690484313,0.376695501694363,0.522718560805637,common language effect size,44
Sign of f0 slope,Lithuanian,0.357142857142857,0.0922138891954147,NaN,NaN,common language effect size,44
IOI rate,Korean,0.837318087318087,0.0408166027283556,0.756165333381774,0.918470841254401,common language effect size,45
f0 ratio,Korean,0.41876220703125,0.037168029611861,0.345563910274371,0.491960503788129,common language effect size,45
Sign of f0 slope,Korean,0.75,0.25,-2.42655118404367,3.92655118404367,common language effect size,45
IOI rate,Farsi,0.96830985915493,0.017929645097676,0.932583768557702,1.00403594975216,common language effect size,46
f0 ratio,Farsi,0.788787841796875,0.0323455403286006,0.724980799623374,0.852594883970376,common language effect size,46
Sign of f0 slope,Farsi,0.75,0.25,-2.42655118404367,3.92655118404367,common language effect size,46
IOI rate,Persian,0.778904665314402,0.058617231867442,0.661402963782304,0.896406366846499,common language effect size,47
f0 ratio,Persian,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,47
Sign of f0 slope,Persian,0.875,0.176776695296637,NaN,NaN,common language effect size,47
IOI rate,Kannada,0.757951482479784,0.0519668369062855,0.654506338138279,0.86139662682129,common language effect size,48
f0 ratio,Kannada,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,48
Sign of f0 slope,Kannada,0.928571428571429,0.101015254455221,NaN,NaN,common language effect size,48
IOI rate,Japanese,0.834065934065934,0.0425608824332536,0.749285087117,0.918846781014869,common language effect size,49
f0 ratio,Japanese,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,49
Sign of f0 slope,Japanese,0.916666666666667,0.117851130197758,NaN,NaN,common language effect size,49
IOI rate,English,0.712569093967796,0.0461823321918519,0.621180729082223,0.803957458853369,common language effect size,50
f0 ratio,English,0.44189453125,0.0395574496404661,0.363760600802639,0.520028461697361,common language effect size,50
Sign of f0 slope,English,0.833333333333333,0.166666666666667,0.116224545041757,1.55044212162491,common language effect size,50
IOI rate,Georgian,0.999649122807018,0.000496215285043191,0.998655808239895,1.00064243737414,common language effect size,51
f0 ratio,Georgian,0.38629150390625,0.0365575099242895,0.314289724380814,0.458293283431686,common language effect size,51
Sign of f0 slope,Georgian,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,51
IOI rate,Puri,0.938372093023256,0.0300011656823131,0.878154116602299,0.998590069444213,common language effect size,52
f0 ratio,Puri,0.468841552734375,0.0373000325067488,0.395338111363777,0.542344994104973,common language effect size,52
Sign of f0 slope,Puri,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size,52
IOI rate,Norwegian,0.832080200501253,0.0504953373123152,0.729560267412215,0.934600133590291,common language effect size,53
f0 ratio,Norwegian,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,53
Sign of f0 slope,Norwegian,0.9,0.14142135623731,NaN,NaN,common language effect size,53
IOI rate,Kuikuro,0.902906617192331,0.0467563756057617,0.807811086227325,0.998002148157338,common language effect size,54
f0 ratio,Kuikuro,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,54
Sign of f0 slope,Kuikuro,0.875,0.176776695296637,NaN,NaN,common language effect size,54
IOI rate,Ainu,0.476102941176471,0.0660069280136964,0.344582206669005,0.607623675683937,common language effect size,55
f0 ratio,Ainu,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,55
Sign of f0 slope,Ainu,0.9,0.14142135623731,NaN,NaN,common language effect size,55
IOI rate,Slovenian,0.730503144654088,0.0479298240410587,0.635480116973237,0.82552617233494,common language effect size,56
f0 ratio,Slovenian,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,56
Sign of f0 slope,Slovenian,0.916666666666667,0.117851130197758,NaN,NaN,common language effect size,56
IOI rate,Portuguese,0.669270833333333,0.0538263141265494,0.562127382097385,0.776414284569281,common language effect size,57
f0 ratio,Portuguese,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,57
Sign of f0 slope,Portuguese,0.9375,0.0883883476483184,NaN,NaN,common language effect size,57
IOI rate,Polish,0.786830357142857,0.06145280343283,0.663507036572591,0.910153677713123,common language effect size,58
f0 ratio,Polish,0.3026123046875,0.0328531019062699,0.237878672797596,0.367345936577404,common language effect size,58
Sign of f0 slope,Polish,0.333333333333333,0.197202659436654,-0.233203523373999,0.899870190040666,common language effect size,58
IOI rate,DutchFlemish,0.768890852850199,0.039890364561374,0.689982282472287,0.84779942322811,common language effect size,59
f0 ratio,DutchFlemish,0.423919677734375,0.03667659348666,0.351680180874629,0.496159174594121,common language effect size,59
Sign of f0 slope,DutchFlemish,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,59
IOI rate,Japanese,0.969387755102041,0.0169840450642011,0.935418825437125,1.00335668476696,common language effect size,60
f0 ratio,Japanese,0.7647705078125,0.0314631924458119,0.702807645544346,0.826733370080654,common language effect size,60
Sign of f0 slope,Japanese,0.55,0.278388218141501,-1.1007746848444,2.2007746848444,common language effect size,60
IOI rate,Guarani,0.884079236977256,0.0498741139332462,0.782252855388579,0.985905618565933,common language effect size,61
f0 ratio,Guarani,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,61
Sign of f0 slope,Guarani,0.9375,0.0883883476483184,NaN,NaN,common language effect size,61
IOI rate,Spanish,0.833829365079365,0.0324129520073744,0.769748367894869,0.897910362263861,common language effect size,62
f0 ratio,Spanish,0.59075927734375,0.0388795903134373,0.513993162702549,0.667525391984951,common language effect size,62
Sign of f0 slope,Spanish,0.625,0.263052140404576,-1.56905895102289,2.81905895102289,common language effect size,62
IOI rate,Dutch,0.980371352785146,0.0147003901032746,0.951027183182702,1.00971552238759,common language effect size,63
f0 ratio,Dutch,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,63
Sign of f0 slope,Dutch,0.9375,0.0883883476483184,NaN,NaN,common language effect size,63
IOI rate,Cantonese,0.63582842724979,0.0755568332649452,0.482517380492828,0.789139474006751,common language effect size,64
f0 ratio,Cantonese,0.621917724609375,0.0352412734671271,0.552493722851618,0.691341726367132,common language effect size,64
Sign of f0 slope,Cantonese,0.875,0.0818317088384971,NaN,NaN,common language effect size,64
IOI rate,Burmese,0.738344226579521,0.0542596343215488,0.630610421039662,0.846078032119379,common language effect size,65
f0 ratio,Burmese,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,65
Sign of f0 slope,Burmese,0.928571428571429,0.101015254455221,NaN,NaN,common language effect size,65
IOI rate,Rikbaktsa,0.647147147147147,0.0696336375549952,0.507939230376931,0.786355063917363,common language effect size,66
f0 ratio,Rikbaktsa,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,66
Sign of f0 slope,Rikbaktsa,0.9,0.14142135623731,NaN,NaN,common language effect size,66
IOI rate,Gaeilge,0.833515582285402,0.0556711048857386,0.720476149496636,0.946555015074168,common language effect size,67
f0 ratio,Gaeilge,0.4984130859375,0.0382179546140934,0.423092153661276,0.573734018213724,common language effect size,67
Sign of f0 slope,Gaeilge,0.5,0.1,NaN,NaN,common language effect size,67
IOI rate,Twi,0.955729166666667,0.0233077219916837,0.909240154841036,1.0022181784923,common language effect size,68
f0 ratio,Twi,0.64532470703125,0.0363324913725613,0.573772554553492,0.716876859509008,common language effect size,68
Sign of f0 slope,Twi,0.533333333333333,0.185592145427667,-0.0533252631903036,1.11999192985697,common language effect size,68
IOI rate,Fante,0.561570493753718,0.0656836526464492,0.430849222463052,0.692291765044384,common language effect size,69
f0 ratio,Fante,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,69
Sign of f0 slope,Fante,0.9,0.14142135623731,NaN,NaN,common language effect size,69
IOI rate,Te Reo Māori,0.771428571428571,0.0565686211881985,0.658423992957407,0.884433149899736,common language effect size,70
f0 ratio,Te Reo Māori,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,70
Sign of f0 slope,Te Reo Māori,0.928571428571429,0.101015254455221,NaN,NaN,common language effect size,70
IOI rate,Ngarigu,0.5446875,0.0664606818771589,0.411989103273051,0.677385896726949,common language effect size,71
f0 ratio,Ngarigu,0.99609375,0.0055242717280199,NaN,NaN,common language effect size,71
Sign of f0 slope,Ngarigu,0.916666666666667,0.117851130197758,NaN,NaN,common language effect size,71
