feature,lang,diff,stderr,ci95_l,ci95_u,method,groupid
-|Δf0|,Japanese,0.547568678221346,0.0104857160137739,0.527002532021453,0.56813482442124,common language effect size,60
Spectral centroid,Japanese,0.413366444007485,0.0124013519001613,0.389036818775097,0.437696069239873,common language effect size,60
f0,Guarani,0.802702846448581,0.00730322363257418,0.788384005594736,0.817021687302425,common language effect size,61
-|Δf0|,Guarani,0.803512650162636,0.00745268865449944,0.788898512408355,0.818126787916916,common language effect size,61
Spectral centroid,Guarani,0.330876033031997,0.00872640720614496,0.313767054349508,0.347985011714486,common language effect size,61
f0,Spanish,0.960972767917626,0.00251639604554939,0.956039491247322,0.965906044587931,common language effect size,62
-|Δf0|,Spanish,0.57155430875778,0.00812513025573885,0.555625116978358,0.587483500537202,common language effect size,62
Spectral centroid,Spanish,0.487165431970627,0.00927825623179563,0.468974195730031,0.505356668211223,common language effect size,62
f0,Dutch,0.665806920129475,0.00935073770696134,0.647472515769972,0.684141324488977,common language effect size,63
-|Δf0|,Dutch,0.750766986310467,0.00846003121587198,0.73417911148237,0.767354861138565,common language effect size,63
Spectral centroid,Dutch,0.47079444032491,0.00911785251269091,0.452918371243359,0.488670509406461,common language effect size,63
f0,Cantonese,0.833440435906909,0.00553985774114795,0.822579663648076,0.844301208165743,common language effect size,64
-|Δf0|,Cantonese,0.656651926074469,0.0078774509556595,0.641208023067074,0.672095829081864,common language effect size,64
Spectral centroid,Cantonese,0.587525611251885,0.00900355268537765,0.569873633486744,0.605177589017026,common language effect size,64
f0,Burmese,0.990005785429973,0.000898908347585256,0.988243516550192,0.991768054309754,common language effect size,65
-|Δf0|,Burmese,0.630307013483909,0.00779475221714777,0.615025660020517,0.645588366947301,common language effect size,65
Spectral centroid,Burmese,0.754644666672161,0.00784268870372741,0.739267697444362,0.77002163589996,common language effect size,65
f0,Rikbaktsa,0.679673193749347,0.00867419251581742,0.662665239374811,0.696681148123883,common language effect size,66
-|Δf0|,Rikbaktsa,0.641681986268426,0.00878081470445088,0.62446612039121,0.658897852145642,common language effect size,66
Spectral centroid,Rikbaktsa,0.4822155,0.00929320657948668,0.463995606879895,0.500435393120105,common language effect size,66
f0,Gaeilge,0.813706259859246,0.00657438747083404,0.80081551368316,0.826597006035332,common language effect size,67
-|Δf0|,Gaeilge,0.596834311812318,0.00852023588266305,0.580129809791254,0.613538813833382,common language effect size,67
Spectral centroid,Gaeilge,0.310628931508052,0.00858652412901173,0.29379444337865,0.327463419637455,common language effect size,67
f0,Twi,0.971178667755741,0.00312979792229204,0.965040465806852,0.97731686970463,common language effect size,68
-|Δf0|,Twi,0.667520625763983,0.00930248466378961,0.649278284325488,0.685762967202478,common language effect size,68
Spectral centroid,Twi,0.692880833518681,0.00852650731396502,0.676164117826959,0.709597549210403,common language effect size,68
f0,Fante,0.87384720363226,0.0052208100378522,0.863610080911262,0.884084326353258,common language effect size,69
-|Δf0|,Fante,0.681942202713697,0.00775939809751191,0.666729264394844,0.69715514103255,common language effect size,69
Spectral centroid,Fante,0.669952452452452,0.00867520983368123,0.652943543042855,0.68696136186205,common language effect size,69
f0,Te Reo Māori,0.703105856683303,0.00752737352150159,0.688348509729287,0.717863203637319,common language effect size,70
-|Δf0|,Te Reo Māori,0.69089232309223,0.0080625124064065,0.675084276433073,0.706700369751386,common language effect size,70
Spectral centroid,Te Reo Māori,0.565821786757795,0.00919244502720614,0.547798464776949,0.583845108738642,common language effect size,70
f0,Ngarigu,0.933696370029647,0.00307094308362494,0.927675845528476,0.939716894530818,common language effect size,71
-|Δf0|,Ngarigu,0.590481905482492,0.00780085110031115,0.575189001186563,0.605774809778422,common language effect size,71
Spectral centroid,Ngarigu,0.559208755391337,0.00935625236707444,0.540864679578931,0.577552831203743,common language effect size,71
