feature,lang,diff,stderr,ci95_l,ci95_u,method
IOI ratio deviation,Yoruba,0.777777777777778,0.046513728702683,0.685396878334455,0.870158677221101,common language effect size
f0 ratio deviation,Yoruba,0.443257093429565,0.03622967004776,0.371896713972092,0.514617443084717,common language effect size
90% f0 quantile length,Yoruba,0.466666666666667,0.235702260395516,-0.152962539644767,1.0862958729781,common language effect size
Short-term energy,Yoruba,0.701846528084918,0.0105326195963237,0.681192031491669,0.722501024678167,common language effect size
Spectral flatness,Japanese,0.704984423676012,0.0489609438873779,0.607396210134579,0.802572637217445,common language effect size
Onset-break interval,Japanese,0.916666666666667,0.117851130197758,0.513642943729737,1.3196903896036,common language effect size
IOI ratio deviation,Japanese,0.651232262882748,0.0582333507108623,0.533755054320483,0.768709471445014,common language effect size
f0 ratio deviation,Japanese,0.368293344974518,0.035333301872015,0.298696398735046,0.437890291213989,common language effect size
90% f0 quantile length,Japanese,0.666666666666667,0.333333333333333,-0.767550909916487,2.10088424324982,common language effect size
Short-term energy,Japanese,0.940269288351801,0.00477803997425112,0.930898861538415,0.949639715165188,common language effect size
Spectral flatness,Thai,0.692929292929293,0.084052621169415,0.516130080364467,0.869728505494118,common language effect size
Onset-break interval,Thai,0.833333333333333,0.182574185835055,0.23264782381721,1.43401884284946,common language effect size
IOI ratio deviation,Thai,0.672881355932204,0.0814957697057603,0.500782967933504,0.844979743930903,common language effect size
f0 ratio deviation,Thai,0.67322838306427,0.0337913893163204,0.606671214103699,0.739785552024841,common language effect size
90% f0 quantile length,Thai,0.666666666666667,0.268741924943285,-0.302290255261434,1.63562358859477,common language effect size
Short-term energy,Thai,0.972512272906439,0.00409250996307792,0.964481203076819,0.98054334273606,common language effect size
Spectral flatness,Spanish,0.707352941176471,0.0623440121510238,0.581455100635218,0.833250781717723,common language effect size
Onset-break interval,Spanish,0.944444444444444,0.0785674201318386,0.726306315391383,1.16258257349751,common language effect size
IOI ratio deviation,Spanish,0.704517704517705,0.0575927505169177,0.589461042589502,0.819574366445907,common language effect size
f0 ratio deviation,Spanish,0.727999985218048,0.0320842452347279,0.664726734161377,0.791273236274719,common language effect size
90% f0 quantile length,Spanish,0.444444444444445,0.314269680527354,-0.66034539277985,1.54923428166874,common language effect size
Short-term energy,Spanish,0.830458670568828,0.00875004750395726,0.813298606826296,0.847618734311359,common language effect size
Spectral flatness,Balinese,0.597984322508399,0.0774161453260072,0.440861380973838,0.75510726404296,common language effect size
Onset-break interval,Balinese,0.916666666666667,0.117851130197758,0.513642943729737,1.3196903896036,common language effect size
IOI ratio deviation,Balinese,0.513392857142857,0.0869579368790344,0.335194993593506,0.691590720692209,common language effect size
f0 ratio deviation,Balinese,0.738543331623077,0.0316459685564041,0.676188826560974,0.800897836685181,common language effect size
90% f0 quantile length,Balinese,0.0833333333333333,0.117851130197758,-0.319690389603596,0.486357056270263,common language effect size
Short-term energy,Balinese,0.769531952422648,0.0104587322906899,0.74901845864534,0.790045446199956,common language effect size
Spectral flatness,Chilean,0.9375,0.0276421021678201,0.882141214605963,0.992858785394037,common language effect size
Onset-break interval,Chilean,0.6,0.244948974278318,-0.0800873806582556,1.28008738065826,common language effect size
IOI ratio deviation,Chilean,0.655769230769231,0.0686485978827518,0.517530162535646,0.794008299002815,common language effect size
f0 ratio deviation,Chilean,0.768507957458496,0.0298741012811661,0.709604620933533,0.827411293983459,common language effect size
90% f0 quantile length,Chilean,0.025,0.0353553390593274,-0.0589564673563614,0.108956467356361,common language effect size
Short-term energy,Chilean,0.786545266413796,0.00945962613756809,0.767994279831609,0.805096252995983,common language effect size
Spectral flatness,English,0.604960317460317,0.0478216286887134,0.51033288291724,0.699587752003394,common language effect size
Onset-break interval,English,0.833333333333333,0.186338998124982,0.329295968710403,1.33737069795626,common language effect size
IOI ratio deviation,English,0.576497175141243,0.0495729381471431,0.478402737787247,0.674591612495239,common language effect size
f0 ratio deviation,English,0.313968062400818,0.033808633685112,0.247353494167328,0.380582630634308,common language effect size
90% f0 quantile length,English,0.666666666666667,0.2590938625858,-0.0973816119727987,1.43071494530613,common language effect size
Short-term energy,English,0.847718688503777,0.00820052526116047,0.831634503570576,0.863802873436978,common language effect size
Spectral flatness,Wolof,0.64631217838765,0.0532700510346017,0.54059054058867,0.75203381618663,common language effect size
Onset-break interval,Wolof,0.666666666666667,0.333333333333333,-0.767550909916487,2.10088424324982,common language effect size
IOI ratio deviation,Wolof,0.664350846721667,0.0553298311674031,0.554436691729487,0.774265001713847,common language effect size
f0 ratio deviation,Wolof,0.613250017166138,0.0359290018677711,0.542471647262573,0.684028387069702,common language effect size
90% f0 quantile length,Wolof,0.5,0.235702260395516,-0.0838055045153893,1.08380550451539,common language effect size
Short-term energy,Wolof,0.882903379278777,0.00722790991377235,0.868726138130332,0.897080620427223,common language effect size
Spectral flatness,Hebrew,0.718875502008032,0.0462460144598781,0.627167897948555,0.810583106067509,common language effect size
Onset-break interval,Hebrew,0.0333333333333333,0.0471404520791032,-0.0856021225230118,0.152268789189678,common language effect size
IOI ratio deviation,Hebrew,0.750390625,0.0506617501882425,0.649297302137853,0.851483947862147,common language effect size
f0 ratio deviation,Hebrew,0.818512320518494,0.0271939169615507,0.76489394903183,0.872130692005157,common language effect size
90% f0 quantile length,Hebrew,0.333333333333333,0.23094010767585,-0.272613035764258,0.939279702430924,common language effect size
Short-term energy,Hebrew,0.763837247694906,0.00929030286292565,0.745619589339596,0.782054906050217,common language effect size
Spectral flatness,Catalan,0.811934156378601,0.0409335073708595,0.730507796914511,0.893360515842691,common language effect size
Onset-break interval,Catalan,0.555555555555556,0.314269680527354,-0.316996960656692,1.4281080717678,common language effect size
IOI ratio deviation,Catalan,0.71723044397463,0.0593350653200248,0.597003241335231,0.837457646614029,common language effect size
f0 ratio deviation,Catalan,0.248952329158783,0.0304760038852692,0.18888147175312,0.309023201465607,common language effect size
90% f0 quantile length,Catalan,0.944444444444444,0.0785674201318386,0.726306315391383,1.16258257349751,common language effect size
Short-term energy,Catalan,0.31758106909874,0.0115431359824596,0.294940241293444,0.340221896904036,common language effect size
Spectral flatness,Portuguese,0.628246753246753,0.0601817812518558,0.508030678950688,0.748462827542818,common language effect size
Onset-break interval,Portuguese,0.833333333333333,0.142724806429613,0.50265627540668,1.16401039125999,common language effect size
IOI ratio deviation,Portuguese,0.83135593220339,0.0453761430060539,0.740967005934225,0.921744858472555,common language effect size
f0 ratio deviation,Portuguese,0.427009105682373,0.0359556004405022,0.356195330619812,0.497822880744934,common language effect size
90% f0 quantile length,Portuguese,0.791666666666667,0.160294867180595,0.406563533678717,1.17676979965462,common language effect size
Short-term energy,Portuguese,0.731387937930872,0.0101782442141019,0.711428520097586,0.751347355764158,common language effect size
Spectral flatness,Amamidialect,0.681349206349206,0.0554430033758618,0.570842026589046,0.791856386109367,common language effect size
Onset-break interval,Amamidialect,0.9,0.14142135623731,0.465436365274726,1.33456363472527,common language effect size
IOI ratio deviation,Amamidialect,0.519602977667494,0.061888160160289,0.396186838797837,0.643019116537151,common language effect size
f0 ratio deviation,Amamidialect,0.739248394966125,0.0317184403538704,0.676719307899475,0.801777482032776,common language effect size
90% f0 quantile length,Amamidialect,0.95,0.0707106781186548,0.732718182637363,1.16728181736264,common language effect size
Short-term energy,Amamidialect,0.531021171601401,0.0128256298507656,0.505866428938167,0.556175914264634,common language effect size
Spectral flatness,Swahili,0.637303370786517,0.0595769851631723,0.517334264531258,0.757272477041776,common language effect size
Onset-break interval,Swahili,0.958333333333333,0.058925565098879,0.804942198968878,1.11172446769779,common language effect size
IOI ratio deviation,Swahili,0.588345864661654,0.0596392853971897,0.46874239878409,0.707949330539218,common language effect size
f0 ratio deviation,Swahili,0.760845601558685,0.0304788742214441,0.700742840766907,0.820948362350464,common language effect size
90% f0 quantile length,Swahili,0.5,0.2590938625858,-0.172787463659428,1.17278746365943,common language effect size
Short-term energy,Swahili,0.663040985420154,0.012079349647414,0.639351272533997,0.686730698306312,common language effect size
Spectral flatness,Dutch,0.72689393939394,0.0498690481011305,0.627691193599725,0.826096685188154,common language effect size
Onset-break interval,Dutch,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size
IOI ratio deviation,Dutch,0.708462560921577,0.0517451665002742,0.605716190591279,0.811208931251876,common language effect size
f0 ratio deviation,Dutch,0.548451125621796,0.0365291386842728,0.476493179798126,0.620409071445465,common language effect size
90% f0 quantile length,Dutch,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size
Short-term energy,Dutch,0.869236161737984,0.00767249399626019,0.854188524479639,0.88428379899633,common language effect size
Spectral flatness,Spanish,0.304504006631666,0.0468624129121904,0.211691966370479,0.397316046892853,common language effect size
Onset-break interval,Spanish,0.261904761904762,0.152579236072354,-0.0815471263198798,0.605356650129404,common language effect size
IOI ratio deviation,Spanish,0.477889260497956,0.0589010651550641,0.360586310416196,0.595192210579716,common language effect size
f0 ratio deviation,Spanish,0.442757129669189,0.036180641502142,0.371492087841034,0.514022171497345,common language effect size
90% f0 quantile length,Spanish,0.738095238095238,0.147798150437902,0.41201487302186,1.06417560316862,common language effect size
Short-term energy,Spanish,0.509109646747307,0.0123648300208148,0.48486146841108,0.533357825083534,common language effect size
Spectral flatness,Punjabi,0.720609579100145,0.0445858399782717,0.632277289419769,0.808941868780521,common language effect size
Onset-break interval,Punjabi,0.444444444444445,0.314269680527354,-0.428108071767803,1.31699696065669,common language effect size
IOI ratio deviation,Punjabi,0.578417668437238,0.0535868449688747,0.472066194024784,0.684769142849692,common language effect size
f0 ratio deviation,Punjabi,0.62414962053299,0.0351166017353535,0.554966390132904,0.693332850933075,common language effect size
90% f0 quantile length,Punjabi,0.666666666666667,0.333333333333333,-0.767550909916487,2.10088424324982,common language effect size
Short-term energy,Punjabi,0.610261240102352,0.0111919638578281,0.588314628650211,0.632207851554494,common language effect size
Spectral flatness,HainanHua,0.430555555555556,0.059732976431081,0.311325493211659,0.549785617899452,common language effect size
Onset-break interval,HainanHua,0.933333333333333,0.0942809041582063,0.695462421620643,1.17120424504602,common language effect size
IOI ratio deviation,HainanHua,0.564009661835749,0.0758442495385689,0.407371078674049,0.720648244997449,common language effect size
f0 ratio deviation,HainanHua,0.67940491437912,0.0339890718460083,0.612455427646637,0.746354401111603,common language effect size
90% f0 quantile length,HainanHua,0.466666666666667,0.301846171271247,-0.674250611323345,1.60758394465668,common language effect size
Short-term energy,HainanHua,0.916396768966437,0.00660205625998378,0.903444965460614,0.92934857247226,common language effect size
Spectral flatness,Williche,0.616515837104073,0.0731907843460215,0.469546497569328,0.763485176638817,common language effect size
Onset-break interval,Williche,0.866666666666667,0.149071198499986,0.494710849564908,1.23862248376842,common language effect size
IOI ratio deviation,Williche,0.646520146520146,0.0830492682876558,0.479209863290538,0.813830429749755,common language effect size
f0 ratio deviation,Williche,0.757039368152618,0.0304023213684559,0.697159349918365,0.816919386386871,common language effect size
90% f0 quantile length,Williche,0.4,0.244948974278318,-0.280087380658256,1.08008738065826,common language effect size
Short-term energy,Williche,0.710553758078511,0.0107352303889289,0.689501347297564,0.731606168859457,common language effect size
Spectral flatness,Euskara,0.844343891402715,0.0569028138369177,0.726131817980882,0.962555964824548,common language effect size
Onset-break interval,Euskara,0.833333333333333,0.235702260395516,0.0272858874594747,1.63938077920719,common language effect size
IOI ratio deviation,Euskara,0.246428571428572,0.080398961614955,0.076117503901944,0.416739638955199,common language effect size
f0 ratio deviation,Euskara,0.598758280277252,0.0358232632279396,0.528200745582581,0.669315814971924,common language effect size
90% f0 quantile length,Euskara,0.666666666666667,0.333333333333333,-0.767550909916487,2.10088424324982,common language effect size
Short-term energy,Euskara,0.904972336325843,0.00813471942096653,0.889010427382594,0.920934245269091,common language effect size
Spectral flatness,Danish,0.82558790593505,0.0397246806507391,0.746240466005017,0.904935345865084,common language effect size
Onset-break interval,Danish,0.333333333333333,0.2590938625858,-0.430714945306132,1.0973816119728,common language effect size
IOI ratio deviation,Danish,0.768627450980392,0.0419457348418035,0.685462267278257,0.851792634682528,common language effect size
f0 ratio deviation,Danish,0.692196726799011,0.0333317369222641,0.626528561115265,0.757864892482758,common language effect size
90% f0 quantile length,Danish,0.5,0.288675134594813,-0.41869311551854,1.41869311551854,common language effect size
Short-term energy,Danish,0.843831272591025,0.00820582701932194,0.827737347123168,0.859925198058882,common language effect size
Spectral flatness,Hebrew,0.915165165165165,0.0278257099652669,0.859329051782087,0.971001278548243,common language effect size
Onset-break interval,Hebrew,0.416666666666667,0.311804782231162,-0.766168400296502,1.59950173362984,common language effect size
IOI ratio deviation,Hebrew,0.727803738317757,0.0640328443464859,0.594860978784774,0.86074649785074,common language effect size
f0 ratio deviation,Hebrew,0.487564027309418,0.0364580862224102,0.4157595038414,0.559368550777435,common language effect size
90% f0 quantile length,Hebrew,0.833333333333333,0.192450089729875,0.25210680755609,1.41455985911058,common language effect size
Short-term energy,Hebrew,0.463187153584381,0.013160533888516,0.437369850177546,0.489004456991216,common language effect size
Spectral flatness,IsiXhosa,0.608143939393939,0.0477864683852593,0.51336400407233,0.702923874715549,common language effect size
Onset-break interval,IsiXhosa,0.133333333333333,0.149071198499986,-0.238622483768425,0.505289150435092,common language effect size
IOI ratio deviation,IsiXhosa,0.648023360287511,0.0499374231337474,0.548576668179646,0.747470052395377,common language effect size
f0 ratio deviation,IsiXhosa,0.726295113563538,0.0321667045354843,0.662908911705017,0.789681315422058,common language effect size
90% f0 quantile length,IsiXhosa,0.0666666666666665,0.0942809041582063,-0.171204245046024,0.304537578379357,common language effect size
Short-term energy,IsiXhosa,0.936470421490425,0.00525740951695971,0.926159279524495,0.946781563456355,common language effect size
Spectral flatness,Turkish,0.615151515151515,0.0646921977000479,0.483556393858356,0.746746636444674,common language effect size
Onset-break interval,Turkish,0.0833333333333333,0.117851130197758,-0.319690389603596,0.486357056270263,common language effect size
IOI ratio deviation,Turkish,0.471655328798186,0.0637537591064832,0.342281565096271,0.601029092500101,common language effect size
f0 ratio deviation,Turkish,0.64789617061615,0.0344493053853512,0.580024063587189,0.715768277645111,common language effect size
90% f0 quantile length,Turkish,0.0833333333333333,0.117851130197758,-0.319690389603596,0.486357056270263,common language effect size
Short-term energy,Turkish,0.815610273354935,0.0106894533294264,0.794639566980889,0.836580979728982,common language effect size
Spectral flatness,Ukrainian,0.765095729013255,0.0504306208018644,0.663376154141171,0.866815303885339,common language effect size
Onset-break interval,Ukrainian,0.75,0.25,-0.0456115763209275,1.54561157632093,common language effect size
IOI ratio deviation,Ukrainian,0.811436672967864,0.044412042874511,0.722080831024826,0.900792514910903,common language effect size
f0 ratio deviation,Ukrainian,0.429038286209106,0.036698006093502,0.356737524271011,0.501339077949524,common language effect size
90% f0 quantile length,Ukrainian,0.25,0.25,-0.545611576320927,1.04561157632093,common language effect size
Short-term energy,Ukrainian,0.494653103037773,0.011866132514013,0.471382682187556,0.517923523887989,common language effect size
Spectral flatness,Marathi,0.597943722943723,0.0531763536349386,0.492340083895977,0.703547361991468,common language effect size
Onset-break interval,Marathi,0.966666666666667,0.0471404520791032,0.847731210810322,1.08560212252301,common language effect size
IOI ratio deviation,Marathi,0.819113756613756,0.0395835174502826,0.740618865531302,0.897608647696211,common language effect size
f0 ratio deviation,Marathi,0.806857168674469,0.0276069529354572,0.752440512180328,0.86127382516861,common language effect size
90% f0 quantile length,Marathi,0.0333333333333333,0.0471404520791032,-0.0856021225230118,0.152268789189678,common language effect size
Short-term energy,Marathi,0.645667711995313,0.01211070780004,0.621913779692331,0.669421644298295,common language effect size
Spectral flatness,English,0.703655913978495,0.0558258159334753,0.591896626181455,0.815415201775534,common language effect size
Onset-break interval,English,0.75,0.25,-0.0456115763209275,1.54561157632093,common language effect size
IOI ratio deviation,English,0.717989417989418,0.0513516795428908,0.615889966174527,0.820088869804309,common language effect size
f0 ratio deviation,English,0.458269357681274,0.0365718454122543,0.38623383641243,0.530304908752441,common language effect size
90% f0 quantile length,English,0.916666666666667,0.117851130197758,0.609884397937757,1.22344893539558,common language effect size
Short-term energy,English,0.559375685828998,0.0126237839824989,0.534619195783237,0.584132175874759,common language effect size
Spectral flatness,French,0.736538461538461,0.0454613871745211,0.646468055426608,0.826608867650315,common language effect size
Onset-break interval,French,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size
IOI ratio deviation,French,0.407534246575342,0.0604187134400939,0.286626376386482,0.528442116764203,common language effect size
f0 ratio deviation,French,0.801523864269257,0.0281422901898623,0.74604320526123,0.857004523277283,common language effect size
90% f0 quantile length,French,0.0625,0.0883883476483184,-0.218791170403523,0.343791170403523,common language effect size
Short-term energy,French,0.749765265662173,0.0105069580014922,0.729159854289653,0.770370677034692,common language effect size
Spectral flatness,English,0.704656862745098,0.0590205886160545,0.586300740175616,0.82301298531458,common language effect size
Onset-break interval,English,0.5,0.288675134594813,-0.41869311551854,1.41869311551854,common language effect size
IOI ratio deviation,English,0.826388888888889,0.0472564288242625,0.731475388571192,0.921302389206585,common language effect size
f0 ratio deviation,English,0.682709693908691,0.033481877297163,0.61675089597702,0.748668491840363,common language effect size
90% f0 quantile length,English,0.416666666666667,0.263523138347365,-0.344769307674065,1.1781026410074,common language effect size
Short-term energy,English,0.882816589145515,0.0067950633073747,0.869489694213325,0.896143484077705,common language effect size
Spectral flatness,Azerbaijani,0.787627551020408,0.0555894559435425,0.675569729983747,0.89968537205707,common language effect size
Onset-break interval,Azerbaijani,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size
IOI ratio deviation,Azerbaijani,0.788333333333333,0.0524951700336411,0.683576417562025,0.893090249104641,common language effect size
f0 ratio deviation,Azerbaijani,0.558222234249115,0.0364507846534252,0.486406564712524,0.630037903785706,common language effect size
90% f0 quantile length,Azerbaijani,0.25,0.25,-0.545611576320927,1.04561157632093,common language effect size
Short-term energy,Azerbaijani,0.714681430316966,0.0111555247306737,0.692803818786913,0.736559041847019,common language effect size
Spectral flatness,Russian,0.779609279609279,0.0513619732673526,0.675987119641387,0.883231439577172,common language effect size
Onset-break interval,Russian,0.777777777777778,0.248451997499977,-0.0219292294731744,1.57748478502873,common language effect size
IOI ratio deviation,Russian,0.25975975975976,0.0775635543341085,0.0980154693448938,0.421504050174626,common language effect size
f0 ratio deviation,Russian,0.82728385925293,0.0260003544390202,0.776012182235718,0.878555536270142,common language effect size
90% f0 quantile length,Russian,0.0555555555555556,0.0785674201318386,-0.162582573497506,0.273693684608617,common language effect size
Short-term energy,Russian,0.918707163247884,0.00574431363323333,0.90744215617364,0.929972170322129,common language effect size
Spectral flatness,Urdu,0.501653282947567,0.0599922500000023,0.382128166966062,0.621178398929072,common language effect size
Onset-break interval,Urdu,0.0142857142857143,0.0202030508910442,-0.0309850276791091,0.0595564562505376,common language effect size
IOI ratio deviation,Urdu,0.102756892230576,0.048758669946597,0.00177503144074551,0.203738753020407,common language effect size
f0 ratio deviation,Urdu,0.453125,0.0363482572138309,0.381536960601807,0.524713039398193,common language effect size
90% f0 quantile length,Urdu,0.628571428571429,0.176896910676254,0.234151062013226,1.02299179512963,common language effect size
Short-term energy,Urdu,0.515479650884469,0.0131582676649018,0.489671525964447,0.541287775804492,common language effect size
Spectral flatness,Lithuanian,0.62428662016487,0.0527102457076661,0.519589090150819,0.728984150178921,common language effect size
Onset-break interval,Lithuanian,0.583333333333333,0.254587538608658,-0.144077537499733,1.3107442041664,common language effect size
IOI ratio deviation,Lithuanian,0.471666666666667,0.0654104422503844,0.34014965564033,0.603183677693004,common language effect size
f0 ratio deviation,Lithuanian,0.394388198852539,0.0357593633234501,0.323944330215454,0.464832067489624,common language effect size
90% f0 quantile length,Lithuanian,0.375,0.209165006633519,-0.107449621250075,0.857449621250075,common language effect size
Short-term energy,Lithuanian,0.81627148608697,0.00883224747359494,0.798951085103021,0.833591887070918,common language effect size
Spectral flatness,Korean,0.736961451247165,0.0520672608506971,0.632495874503652,0.841427027990679,common language effect size
Onset-break interval,Korean,0.95,0.0707106781186548,0.732718182637363,1.16728181736264,common language effect size
IOI ratio deviation,Korean,0.726613965744401,0.0490174068212049,0.628994817323796,0.824233114165005,common language effect size
f0 ratio deviation,Korean,0.771592020988464,0.0304541699588299,0.711500287055969,0.831683754920959,common language effect size
90% f0 quantile length,Korean,0.5,0.339116499156263,-1.36826155353646,2.36826155353647,common language effect size
Short-term energy,Korean,0.567402821262489,0.0117998674044533,0.544262905102853,0.590542737422125,common language effect size
Spectral flatness,Farsi,0.65446127946128,0.060145503794888,0.534151296169217,0.774771262753342,common language effect size
Onset-break interval,Farsi,0.5,0.333333333333333,-0.579818195499225,1.57981819549923,common language effect size
IOI ratio deviation,Farsi,0.793650793650794,0.047127784843812,0.699948795562745,0.887352791738843,common language effect size
f0 ratio deviation,Farsi,0.56522011756897,0.0362837500870228,0.493754506111145,0.636685729026794,common language effect size
90% f0 quantile length,Farsi,0.916666666666667,0.117851130197758,0.513642943729737,1.3196903896036,common language effect size
Short-term energy,Farsi,0.736045529878983,0.0121082202582402,0.71228650932599,0.759804550431976,common language effect size
Spectral flatness,Persian,0.66501976284585,0.0696092189405355,0.52530706631788,0.804732459373819,common language effect size
Onset-break interval,Persian,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size
IOI ratio deviation,Persian,0.919207317073171,0.0354957140629009,0.848034499380428,0.990380134765914,common language effect size
f0 ratio deviation,Persian,0.676554799079895,0.0339769199490547,0.609623730182648,0.743485867977142,common language effect size
90% f0 quantile length,Persian,0.75,0.25,-0.0456115763209275,1.54561157632093,common language effect size
Short-term energy,Persian,0.933774508637038,0.006478673341296,0.921063223440777,0.946485793833299,common language effect size
Spectral flatness,Kannada,0.696036585365854,0.0544325913253204,0.587314483858849,0.804758686872858,common language effect size
Onset-break interval,Kannada,0.6,0.20976176963403,0.0983275439249718,1.10167245607503,common language effect size
IOI ratio deviation,Kannada,0.32469040247678,0.0607577146857761,0.202580047067413,0.446800757886147,common language effect size
f0 ratio deviation,Kannada,0.628584265708923,0.035121388733387,0.559409976005554,0.697758555412292,common language effect size
90% f0 quantile length,Kannada,0.14,0.14560219778561,-0.24295075427701,0.52295075427701,common language effect size
Short-term energy,Kannada,0.655886746399805,0.0109387900628226,0.634435642367621,0.677337850431989,common language effect size
Spectral flatness,Japanese,0.576741440377804,0.0529739902962889,0.471732849394454,0.681750031361154,common language effect size
Onset-break interval,Japanese,0.6,0.222673153598123,0.0464369005683032,1.1535630994317,common language effect size
IOI ratio deviation,Japanese,0.878003003003003,0.0321151253059845,0.814312013881215,0.941693992124791,common language effect size
f0 ratio deviation,Japanese,0.623519778251648,0.0352790839970112,0.554013133049011,0.693026423454285,common language effect size
90% f0 quantile length,Japanese,0.4,0.252487623459052,-0.355108323553019,1.15510832355302,common language effect size
Short-term energy,Japanese,0.59278292850051,0.0118375428194431,0.569566749493686,0.615999107507334,common language effect size
Spectral flatness,English,0.668937048503612,0.0448111331952271,0.580340756867376,0.757533340139848,common language effect size
Onset-break interval,English,0.5,0.5,-5.85310236808735,6.85310236808735,common language effect size
IOI ratio deviation,English,0.588753387533875,0.0510445804294284,0.48749404176457,0.690012733303181,common language effect size
f0 ratio deviation,English,0.647147595882416,0.0349554494023323,0.578294277191162,0.716000914573669,common language effect size
90% f0 quantile length,English,0.875,0.176776695296637,0.114391269425837,1.63560873057416,common language effect size
Short-term energy,English,0.705745131758835,0.0116041119582178,0.68298784714042,0.728502416377249,common language effect size
Spectral flatness,Georgian,0.828042328042328,0.0460618128747911,0.735183896351288,0.920900759733367,common language effect size
Onset-break interval,Georgian,0.5,0.5,-5.85310236808735,6.85310236808735,common language effect size
IOI ratio deviation,Georgian,0.771545827633379,0.0557402282012429,0.657809900124288,0.885281755142471,common language effect size
f0 ratio deviation,Georgian,0.871338248252869,0.022102564573288,0.827782034873962,0.914894461631775,common language effect size
90% f0 quantile length,Georgian,0.125,0.176776695296637,-0.635608730574163,0.885608730574163,common language effect size
Short-term energy,Georgian,0.970594589923084,0.00393864999342795,0.962869894575028,0.978319285271139,common language effect size
Spectral flatness,Puri,0.815442561205273,0.0493937685074719,0.716114573664214,0.914770548746332,common language effect size
Onset-break interval,Puri,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size
IOI ratio deviation,Puri,0.722727272727273,0.0577484715809179,0.607478156140571,0.837976389313975,common language effect size
f0 ratio deviation,Puri,0.880196452140808,0.0219080932438374,0.836974203586578,0.923418700695038,common language effect size
90% f0 quantile length,Puri,0.75,0.25,-0.0456115763209275,1.54561157632093,common language effect size
Short-term energy,Puri,0.695619688799549,0.0121366833870217,0.671813108784881,0.719426268814217,common language effect size
Spectral flatness,Norwegian,0.461020552799433,0.0547774563019051,0.352252257682894,0.569788847915972,common language effect size
Onset-break interval,Norwegian,0.972222222222222,0.0392837100659193,0.874921304802991,1.06952313964145,common language effect size
IOI ratio deviation,Norwegian,0.62640977443609,0.0603424068066277,0.505478795048602,0.747340753823578,common language effect size
f0 ratio deviation,Norwegian,0.748580694198608,0.0311749931424856,0.687104761600494,0.810056626796722,common language effect size
90% f0 quantile length,Norwegian,0.388888888888889,0.314269680527354,-0.887097535260375,1.66487531303815,common language effect size
Short-term energy,Norwegian,0.846711298647018,0.00839432104868201,0.830245280489588,0.863177316804448,common language effect size
Spectral flatness,Kuikuro,0.70679012345679,0.0485772711687006,0.610473401847644,0.803106845065936,common language effect size
Onset-break interval,Kuikuro,0.857142857142857,0.142857142857143,0.507584021265004,1.20670169302071,common language effect size
IOI ratio deviation,Kuikuro,0.541033434650456,0.0597283012698754,0.422428500484741,0.659638368816171,common language effect size
f0 ratio deviation,Kuikuro,0.774660110473633,0.0298139862716198,0.715897142887115,0.83342307806015,common language effect size
90% f0 quantile length,Kuikuro,0.214285714285714,0.182107839771171,-0.296214551567409,0.724785980138838,common language effect size
Short-term energy,Kuikuro,0.631639663704026,0.01217199375501,0.607767680743315,0.655511646664736,common language effect size
Spectral flatness,Ainu,0.710758377425044,0.0531168073659983,0.604489751821639,0.817027003028449,common language effect size
Onset-break interval,Ainu,0.975,0.0353553390593274,0.872383064589977,1.07761693541002,common language effect size
IOI ratio deviation,Ainu,0.502764976958525,0.0668999633086548,0.36813027948391,0.637399674433141,common language effect size
f0 ratio deviation,Ainu,0.464191973209381,0.0368666164577007,0.391535490751266,0.536848425865173,common language effect size
90% f0 quantile length,Ainu,0.8,0.133333333333333,0.498379044960239,1.10162095503976,common language effect size
Short-term energy,Ainu,0.472201986844306,0.0128720508942671,0.446953373793138,0.497450599895475,common language effect size
Spectral flatness,Slovenian,0.71202456886369,0.0466543595372147,0.619355213170775,0.804693924556605,common language effect size
Onset-break interval,Slovenian,0.333333333333333,0.333333333333333,-1.10088424324982,1.76755090991649,common language effect size
IOI ratio deviation,Slovenian,0.766807313642757,0.0432212086726968,0.681080092404963,0.852534534880551,common language effect size
f0 ratio deviation,Slovenian,0.625065088272095,0.0354875512421131,0.555154740810394,0.694975435733795,common language effect size
90% f0 quantile length,Slovenian,0.555555555555556,0.314269680527354,-0.316996960656692,1.4281080717678,common language effect size
Short-term energy,Slovenian,0.757314895965203,0.0100584361034011,0.737587208707481,0.777042583222924,common language effect size
Spectral flatness,Portuguese,0.622408293460925,0.0560895586193964,0.511113357766821,0.733703229155029,common language effect size
Onset-break interval,Portuguese,0.8,0.2,0.244710978960441,1.35528902103956,common language effect size
IOI ratio deviation,Portuguese,0.513684210526316,0.0625492879683987,0.389335664761194,0.638032756291437,common language effect size
f0 ratio deviation,Portuguese,0.462493598461151,0.0366044566035271,0.390390187501907,0.534597039222717,common language effect size
90% f0 quantile length,Portuguese,0.96,0.0565685424949238,0.829552707084233,1.09044729291577,common language effect size
Short-term energy,Portuguese,0.737517776341306,0.0102359168274401,0.717443423408872,0.75759212927374,common language effect size
