feature,lang,diff,stderr,ci95_l,ci95_u,method,groupid
IOI rate,Marathi,0.793831168831169,0.0404392196219217,0.71362010334582,0.874042234316518,common language effect size,37
f0 ratio,Marathi,0.548858642578125,0.036204284839892,0.477546839249846,0.620170445906404,common language effect size,37
Sign of f0 slope,Marathi,0.6,0.1,0.322355489480221,0.877644510519779,common language effect size,37
IOI rate,English,0.503283582089552,0.0490629576718046,0.406283461924901,0.600283702254204,common language effect size,38
f0 ratio,English,0.3587646484375,0.0343979994086036,0.291016689541235,0.426512607333765,common language effect size,38
Sign of f0 slope,English,0.1625,0.117924764150708,-0.115436892485154,0.440436892485155,common language effect size,38
IOI rate,French,0.468474264705882,0.0477827685847939,0.374035292694296,0.562913236717469,common language effect size,39
f0 ratio,French,0.5426025390625,0.0361325494724595,0.471441401293958,0.613763676831041,common language effect size,39
Sign of f0 slope,French,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,39
IOI rate,English,0.602153361344538,0.0510474519531382,0.501006975388863,0.703299747300213,common language effect size,40
f0 ratio,English,0.545684814453125,0.0360881578602868,0.474614578992507,0.616755049913743,common language effect size,40
Sign of f0 slope,English,0.5,0.0625,0.352210984275451,0.647789015724549,common language effect size,40
IOI rate,Azerbaijani,0.690340909090909,0.0542138591185963,0.582745840638642,0.797935977543176,common language effect size,41
f0 ratio,Azerbaijani,0.546356201171875,0.0363876340397887,0.474689550355281,0.618022851988469,common language effect size,41
Sign of f0 slope,Azerbaijani,0.5,0.0833333333333333,0.285784847030307,0.714215152969693,common language effect size,41
IOI rate,Russian,0.62850327966607,0.0527045980983172,0.523819732515352,0.733186826816789,common language effect size,42
f0 ratio,Russian,0.555328369140625,0.0360989618051006,0.484236931599051,0.626419806682199,common language effect size,42
Sign of f0 slope,Russian,0.166666666666667,0.166666666666667,-0.55044212162491,0.883775454958244,common language effect size,42
IOI rate,Urdu,0.73972602739726,0.0461476133310166,0.648222002685893,0.831230052108628,common language effect size,43
f0 ratio,Urdu,0.36370849609375,0.0345889117950834,0.295576423131373,0.431840569056127,common language effect size,43
Sign of f0 slope,Urdu,0.95,0.05,0.83689214186009,1.06310785813991,common language effect size,43
IOI rate,Lithuanian,0.739272880997675,0.0420930450760956,0.655973521064887,0.822572240930463,common language effect size,44
f0 ratio,Lithuanian,0.6343994140625,0.0347462608031936,0.565952402052577,0.702846426072423,common language effect size,44
Sign of f0 slope,Lithuanian,0.55952380952381,0.124289363201316,0.285961394504241,0.833086224543378,common language effect size,44
IOI rate,Korean,0.703885400313972,0.0424589320306493,0.619897280836557,0.787873519791387,common language effect size,45
f0 ratio,Korean,0.454071044921875,0.036135682744769,0.382905833933426,0.525236255910324,common language effect size,45
Sign of f0 slope,Korean,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,45
IOI rate,Farsi,0.459026888604353,0.0505412455688615,0.358904886044319,0.559148891164387,common language effect size,46
f0 ratio,Farsi,0.30908203125,0.0330711806882726,0.243928336743397,0.374235725756603,common language effect size,46
Sign of f0 slope,Farsi,0.333333333333333,0.166666666666667,-0.383775454958243,1.05044212162491,common language effect size,46
IOI rate,Persian,0.592071611253197,0.064166737653334,0.464308626097603,0.719834596408791,common language effect size,47
f0 ratio,Persian,0.561614990234375,0.0359152790728561,0.490879462361293,0.632350518107457,common language effect size,47
Sign of f0 slope,Persian,0.25,0.144337567297406,-0.20934655775927,0.70934655775927,common language effect size,47
IOI rate,Kannada,0.723653934652554,0.044128908326659,0.636272098510137,0.811035770794971,common language effect size,48
f0 ratio,Kannada,0.60382080078125,0.0355606441594508,0.533787268852858,0.673854332709642,common language effect size,48
Sign of f0 slope,Kannada,0.5,0.0714285714285714,0.325220582061074,0.674779417938926,common language effect size,48
IOI rate,Japanese,0.60964035964036,0.0496171575942898,0.511449661616077,0.707831057664642,common language effect size,49
f0 ratio,Japanese,0.451171875,0.0360456553253348,0.380180201164123,0.522163548835877,common language effect size,49
Sign of f0 slope,Japanese,0.583333333333333,0.0833333333333333,0.36911818036364,0.797548486303026,common language effect size,49
IOI rate,English,0.537550362610798,0.0460196659692317,0.446645139771311,0.628455585450284,common language effect size,50
f0 ratio,English,0.398162841796875,0.0353472567510973,0.328551378740569,0.467774304853181,common language effect size,50
Sign of f0 slope,English,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,50
IOI rate,Georgian,0.638888888888889,0.0435482138993692,0.552889770131162,0.724888007646616,common language effect size,51
f0 ratio,Georgian,0.351806640625,0.0344353535814297,0.283975965216819,0.419637316033181,common language effect size,51
Sign of f0 slope,Georgian,0.25,0.25,-2.92655118404367,3.42655118404367,common language effect size,51
IOI rate,Puri,0.667717776901853,0.0538283081146269,0.560889460497138,0.774546093306567,common language effect size,52
f0 ratio,Puri,0.544586181640625,0.0361199265676024,0.473448600934992,0.615723762346258,common language effect size,52
Sign of f0 slope,Puri,0.5,0.125,0.102194211839536,0.897805788160464,common language effect size,52
IOI rate,Norwegian,0.651236525047559,0.0475610406063195,0.556999256602993,0.745473793492124,common language effect size,53
f0 ratio,Norwegian,0.51763916015625,0.0362144978918285,0.4463198619772,0.5889584583353,common language effect size,53
Sign of f0 slope,Norwegian,0.5,0.0833333333333333,0.285784847030307,0.714215152969693,common language effect size,53
IOI rate,Kuikuro,0.438605442176871,0.0559165093046958,0.327735083155418,0.549475801198323,common language effect size,54
f0 ratio,Kuikuro,0.4478759765625,0.0360009905559116,0.376975105931119,0.518776847193881,common language effect size,54
Sign of f0 slope,Kuikuro,0.357142857142857,0.0922138891954147,0.131503598830428,0.582782115455286,common language effect size,54
IOI rate,Ainu,0.961147421931736,0.0149260889708984,0.931558951115301,0.990735892748171,common language effect size,55
f0 ratio,Ainu,0.645111083984375,0.0347575862996384,0.576623355441571,0.713598812527179,common language effect size,55
Sign of f0 slope,Ainu,0.5,0.120185042515466,0.220777606653317,0.779222393346683,common language effect size,55
IOI rate,Slovenian,0.645381526104418,0.0464795133073719,0.553404847744734,0.737358204464101,common language effect size,56
f0 ratio,Slovenian,0.6195068359375,0.0350196266230813,0.550539495090127,0.688474176784873,common language effect size,56
Sign of f0 slope,Slovenian,0.666666666666667,0.105409255338946,0.395703549584422,0.937629783748912,common language effect size,56
IOI rate,Portuguese,0.527960526315789,0.0556391988861291,0.417267778792516,0.638653273839063,common language effect size,57
f0 ratio,Portuguese,0.666900634765625,0.0339874161174303,0.599948589357883,0.733852680173367,common language effect size,57
Sign of f0 slope,Portuguese,0.425,0.147297075909295,0.0814614808645456,0.768538519135455,common language effect size,57
IOI rate,Polish,0.723060344827586,0.0563382375808041,0.610599458707891,0.835521230947282,common language effect size,58
f0 ratio,Polish,0.72113037109375,0.0320382456194383,0.657986640360039,0.784274101827461,common language effect size,58
Sign of f0 slope,Polish,0.583333333333333,0.17873008824606,0.146437064007192,1.02022960265947,common language effect size,58
IOI rate,DutchFlemish,0.427659973728654,0.0479987854313827,0.332715608528271,0.522604338929038,common language effect size,59
f0 ratio,DutchFlemish,0.542236328125,0.0361657764508845,0.471013344719067,0.613459311530933,common language effect size,59
Sign of f0 slope,DutchFlemish,0.25,0.25,-2.92655118404367,3.42655118404367,common language effect size,59
IOI rate,Japanese,0.48474025974026,0.0543188431993663,0.376822090775465,0.592658428705055,common language effect size,60
f0 ratio,Japanese,0.507415771484375,0.036392662302347,0.435737762338871,0.579093780629879,common language effect size,60
Sign of f0 slope,Japanese,0.7,0.122474487139159,0.359956309670872,1.04004369032913,common language effect size,60
IOI rate,Guarani,0.623100303951368,0.0486769462201206,0.526789052757348,0.719411555145388,common language effect size,61
f0 ratio,Guarani,0.718048095703125,0.0319514469969814,0.655107297884246,0.780988893522004,common language effect size,61
Sign of f0 slope,Guarani,0.625,0.0818317088384971,0.43149875673121,0.81850124326879,common language effect size,61
IOI rate,Spanish,0.422789115646259,0.046883796878613,0.330083686316611,0.515494544975906,common language effect size,62
f0 ratio,Spanish,0.49468994140625,0.0362729118485939,0.423251250609094,0.566128632203406,common language effect size,62
Sign of f0 slope,Spanish,0.25,0.115727512471569,0.00178917182513738,0.498210828174863,common language effect size,62
IOI rate,Dutch,0.588908765652952,0.0468264072917868,0.496314728924158,0.681502802381746,common language effect size,63
f0 ratio,Dutch,0.535308837890625,0.0361684056431167,0.464080677111681,0.606536998669569,common language effect size,63
Sign of f0 slope,Dutch,0.5,0.0625,0.352210984275451,0.647789015724549,common language effect size,63
IOI rate,Cantonese,0.813211382113821,0.0433862214322181,0.727062791499889,0.899359972727754,common language effect size,64
f0 ratio,Cantonese,0.4820556640625,0.0362178648193585,0.410729823135377,0.553381504989623,common language effect size,64
Sign of f0 slope,Cantonese,0.553571428571429,0.108620759469611,0.318829204609762,0.788313652533095,common language effect size,64
IOI rate,Burmese,0.856306306306306,0.0340777453116868,0.788800256125593,0.92381235648702,common language effect size,65
f0 ratio,Burmese,0.50408935546875,0.0362730735832195,0.432651350590023,0.575527360347477,common language effect size,65
Sign of f0 slope,Burmese,0.5,0.0714285714285714,0.325220582061074,0.674779417938926,common language effect size,65
IOI rate,Rikbaktsa,0.665627165627166,0.0651118196384754,0.535202414954706,0.796051916299626,common language effect size,66
f0 ratio,Rikbaktsa,0.753692626953125,0.0307337742823627,0.693122767744501,0.814262486161749,common language effect size,66
Sign of f0 slope,Rikbaktsa,0.6125,0.152874248041604,0.26177272862038,0.96322727137962,common language effect size,66
IOI rate,Gaeilge,0.720548231847667,0.0449000923931065,0.631511612841103,0.809584850854231,common language effect size,67
f0 ratio,Gaeilge,0.496490478515625,0.036297156513755,0.425005743205865,0.567975213825385,common language effect size,67
Sign of f0 slope,Gaeilge,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,67
IOI rate,Twi,0.544911202185792,0.0555644667213963,0.434752347569079,0.655070056802505,common language effect size,68
f0 ratio,Twi,0.4287109375,0.03580918485697,0.358184932967412,0.499236942032588,common language effect size,68
Sign of f0 slope,Twi,0.6,0.147196014438797,0.258023805770965,0.941976194229035,common language effect size,68
IOI rate,Fante,0.584524810765349,0.058595286842553,0.468047988695906,0.701001632834792,common language effect size,69
f0 ratio,Fante,0.46649169921875,0.0366102299633601,0.394350408442577,0.538632989994923,common language effect size,69
Sign of f0 slope,Fante,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,69
IOI rate,Te Reo Māori,0.612280701754386,0.0580030462465165,0.497129767744147,0.727431635764625,common language effect size,70
f0 ratio,Te Reo Māori,0.509796142578125,0.0362947853688714,0.438316890608813,0.581275394547437,common language effect size,70
Sign of f0 slope,Te Reo Māori,0.5,0.0714285714285714,0.325220582061074,0.674779417938926,common language effect size,70
IOI rate,Ngarigu,0.577364864864865,0.0670882310273926,0.443241555161686,0.711488174568044,common language effect size,71
f0 ratio,Ngarigu,0.324432373046875,0.0333146503318601,0.258811666078019,0.390053080015731,common language effect size,71
Sign of f0 slope,Ngarigu,0.5,0.0625,0.352210984275451,0.647789015724549,common language effect size,71
