feature,lang,diff,stderr,ci95_l,ci95_u,method,groupid
f0 ratio,English,0.249969482421875,0.031213032406486,0.188400809629388,0.311538155214362,common language effect size,19
Sign of f0 slope,English,0.75,0.111803398874989,0.46260021368955,1.03739978631045,common language effect size,19
IOI rate,Wolof,0.686921850079745,0.0528416568507216,0.581692119772619,0.792151580386871,common language effect size,20
f0 ratio,Wolof,0.37664794921875,0.0350946594424182,0.307526484941703,0.445769413495797,common language effect size,20
Sign of f0 slope,Wolof,0.6875,0.091490631838925,0.471159033160131,0.903840966839869,common language effect size,20
IOI rate,Hebrew,0.836070060207991,0.0351678978373441,0.766426239104418,0.905713881311564,common language effect size,21
f0 ratio,Hebrew,0.42822265625,0.035970449312356,0.357378994700113,0.499066317799887,common language effect size,21
Sign of f0 slope,Hebrew,0.520833333333333,0.139576670061285,0.213412334956815,0.828254331709851,common language effect size,21
IOI rate,Catalan,0.965142428785607,0.0166032871799319,0.932214293243132,0.998070564328083,common language effect size,22
f0 ratio,Catalan,0.727813720703125,0.0317526179002958,0.665246416281095,0.790381025125155,common language effect size,22
Sign of f0 slope,Catalan,0.7,0.122474487139159,0.359956309670872,1.04004369032913,common language effect size,22
IOI rate,Portuguese,0.935323383084577,0.0262017031418336,0.883137931871353,0.987508834297802,common language effect size,23
f0 ratio,Portuguese,0.64605712890625,0.0346231152433495,0.577858167167662,0.714256090644838,common language effect size,23
Sign of f0 slope,Portuguese,0.595238095238095,0.127330875782104,0.307462317524741,0.88301387295145,common language effect size,23
IOI rate,Amamidialect,0.779703703703704,0.0438995219789788,0.692501232827626,0.866906174579782,common language effect size,24
f0 ratio,Amamidialect,0.685516357421875,0.0339970688750042,0.618548852355823,0.752483862487927,common language effect size,24
Sign of f0 slope,Amamidialect,0.708333333333333,0.18567230905336,0.120759001111988,1.29590766555468,common language effect size,24
IOI rate,Swahili,0.948872785829307,0.0196225550950562,0.909995342157945,0.98775022950067,common language effect size,25
f0 ratio,Swahili,0.644622802734375,0.034877655914959,0.575923601343845,0.713322004124905,common language effect size,25
Sign of f0 slope,Swahili,0.628571428571429,0.141781666009137,0.289913134288905,0.967229722853953,common language effect size,25
IOI rate,Dutch,0.842539682539683,0.0357819397599359,0.77165382421266,0.913425540866705,common language effect size,26
f0 ratio,Dutch,0.67437744140625,0.0337777038667236,0.607851337291177,0.740903545521323,common language effect size,26
Sign of f0 slope,Dutch,0.875,0.125,0.477194211839536,1.27280578816046,common language effect size,26
IOI rate,Spanish,0.773291139240506,0.0417366965035277,0.690658822480232,0.855923456000781,common language effect size,27
f0 ratio,Spanish,0.5477294921875,0.0360666608333456,0.476695874110896,0.618763110264104,common language effect size,27
Sign of f0 slope,Spanish,0.6875,0.104166666666667,0.466237701696179,0.908762298303821,common language effect size,27
IOI rate,Punjabi,0.763657407407407,0.0439526381714719,0.67668669326026,0.850628121554555,common language effect size,28
f0 ratio,Punjabi,0.362274169921875,0.0344205760948187,0.29448083183206,0.43006750801169,common language effect size,28
Sign of f0 slope,Punjabi,0.625,0.125,0.227194211839536,1.02280578816046,common language effect size,28
IOI rate,HainanHua,0.971153846153846,0.0172024333137965,0.937002127428676,1.00530556487902,common language effect size,29
f0 ratio,HainanHua,0.753631591796875,0.0308661234493728,0.692845180423011,0.814418003170739,common language effect size,29
Sign of f0 slope,HainanHua,0.6,0.1,0.322355489480221,0.877644510519779,common language effect size,29
IOI rate,Williche,0.655405405405405,0.0709902548579031,0.513496782873496,0.797314027937315,common language effect size,30
f0 ratio,Williche,0.542266845703125,0.0377586622026501,0.467872904405984,0.616660787000266,common language effect size,30
Sign of f0 slope,Williche,0.5,0.0625,0.352210984275451,0.647789015724549,common language effect size,30
IOI rate,Euskara,0.8300803673938,0.0502793408032526,0.728388922150181,0.93177181263742,common language effect size,31
f0 ratio,Euskara,0.75860595703125,0.0309583835102266,0.697606471137187,0.819605442925313,common language effect size,31
Sign of f0 slope,Euskara,0.425,0.175,0.00889714871923081,0.841102851280769,common language effect size,31
IOI rate,Danish,0.850407608695652,0.0326550081386597,0.785740931922931,0.915074285468374,common language effect size,32
f0 ratio,Danish,0.46270751953125,0.0361753060848354,0.391459424545499,0.533955614517001,common language effect size,32
Sign of f0 slope,Danish,0.583333333333333,0.0833333333333333,0.36911818036364,0.797548486303026,common language effect size,32
IOI rate,Hebrew,0.967494894486045,0.015819005503199,0.93612099969701,0.99886878927508,common language effect size,33
f0 ratio,Hebrew,0.74017333984375,0.0312991309863274,0.678490169442409,0.801856510245091,common language effect size,33
Sign of f0 slope,Hebrew,0.833333333333333,0.105409255338946,0.562370216251089,1.10429645041558,common language effect size,33
IOI rate,IsiXhosa,0.803839285714286,0.0390063127943688,0.726212376139931,0.881466195288641,common language effect size,34
f0 ratio,IsiXhosa,0.463714599609375,0.0368857141100555,0.391020099830787,0.536409099387963,common language effect size,34
Sign of f0 slope,IsiXhosa,0.571428571428571,0.0714285714285714,0.396649153489645,0.746207989367498,common language effect size,34
IOI rate,Turkish,0.933035714285714,0.0218398020846471,0.889630914593537,0.976440513977892,common language effect size,35
f0 ratio,Turkish,0.38873291015625,0.0351343487181192,0.319528161409032,0.457937658903468,common language effect size,35
Sign of f0 slope,Turkish,0.5,0.1,0.222355489480221,0.777644510519779,common language effect size,35
IOI rate,Ukrainian,0.958479718939636,0.0178503971719483,0.923100876340215,0.993858561539056,common language effect size,36
f0 ratio,Ukrainian,0.48529052734375,0.0363227825129915,0.413755184815647,0.556825869871853,common language effect size,36
Sign of f0 slope,Ukrainian,0.575,0.147297075909295,0.231461480864545,0.918538519135454,common language effect size,36
IOI rate,Marathi,0.814875,0.0380865393855742,0.739428784517034,0.890321215482966,common language effect size,37
f0 ratio,Marathi,0.203216552734375,0.0281778291527066,0.147697403333269,0.258735702135481,common language effect size,37
Sign of f0 slope,Marathi,0.6,0.1,0.322355489480221,0.877644510519779,common language effect size,37
IOI rate,English,0.863247863247863,0.0360977681686015,0.791574455125394,0.934921271370332,common language effect size,38
f0 ratio,English,0.554473876953125,0.0361533971935894,0.483270060636436,0.625677693269814,common language effect size,38
Sign of f0 slope,English,0.225,0.129214660822325,-0.0679257669577263,0.517925766957726,common language effect size,38
IOI rate,French,0.860627177700348,0.036147185800209,0.789038201315623,0.932216154085074,common language effect size,39
f0 ratio,French,0.415740966796875,0.0358724423070446,0.34506965742474,0.48641227616901,common language effect size,39
Sign of f0 slope,French,0.791666666666667,0.150231303144333,0.417534425943747,1.16579890738959,common language effect size,39
IOI rate,English,0.920847268673356,0.0278460117730987,0.865525711783717,0.976168825562995,common language effect size,40
f0 ratio,English,0.4542236328125,0.0360429958158439,0.383242392321328,0.525204873303672,common language effect size,40
Sign of f0 slope,English,0.6,0.158113883008419,0.23283444339884,0.96716555660116,common language effect size,40
IOI rate,Azerbaijani,0.844809322033898,0.0422918661876692,0.760769112747255,0.928849531320542,common language effect size,41
f0 ratio,Azerbaijani,0.406158447265625,0.0355912426291158,0.336041117294687,0.476275777236563,common language effect size,41
Sign of f0 slope,Azerbaijani,0.625,0.125,0.227194211839536,1.02280578816046,common language effect size,41
IOI rate,Russian,0.940453686200378,0.0219570139127331,0.896888660360202,0.984018712040555,common language effect size,42
f0 ratio,Russian,0.40667724609375,0.0356575237876072,0.336422524511402,0.476931967676098,common language effect size,42
Sign of f0 slope,Russian,0.25,0.111803398874989,-0.0373997863104496,0.53739978631045,common language effect size,42
IOI rate,Urdu,0.947096774193548,0.0225229895487073,0.902304801008708,0.991888747378389,common language effect size,43
f0 ratio,Urdu,0.67901611328125,0.0334691613409029,0.613098708068702,0.744933518493798,common language effect size,43
Sign of f0 slope,Urdu,0.777777777777778,0.0878410461157883,0.57521596219411,0.980339593361445,common language effect size,43
IOI rate,Lithuanian,0.887063953488372,0.0288679591805672,0.829911678030999,0.944216228945745,common language effect size,44
f0 ratio,Lithuanian,0.593963623046875,0.035794414019583,0.523469148817079,0.664458097276671,common language effect size,44
Sign of f0 slope,Lithuanian,0.444444444444444,0.137212100391427,0.142545846048344,0.746343042840545,common language effect size,44
IOI rate,Korean,0.904180418041804,0.0246775771191717,0.855400752328641,0.952960083754967,common language effect size,45
f0 ratio,Korean,0.414031982421875,0.0359921798404568,0.343118807598172,0.484945157245578,common language effect size,45
Sign of f0 slope,Korean,0.666666666666667,0.166666666666667,-0.05044212162491,1.38377545495824,common language effect size,45
IOI rate,Farsi,0.850746268656716,0.0390821991652444,0.772963535613352,0.928529001700081,common language effect size,46
f0 ratio,Farsi,0.54705810546875,0.0362279151437426,0.47571192776821,0.61840428316929,common language effect size,46
Sign of f0 slope,Farsi,0.5,0.204124145231932,0.000526209927149857,0.99947379007285,common language effect size,46
IOI rate,Persian,0.848116169544741,0.0451575595905444,0.758105392617572,0.93812694647191,common language effect size,47
f0 ratio,Persian,0.48291015625,0.036246779809174,0.411526292679932,0.554294019820068,common language effect size,47
Sign of f0 slope,Persian,0.660714285714286,0.160714285714286,0.277896657765186,1.04353191366339,common language effect size,47
IOI rate,Kannada,0.808481532147743,0.040976652372525,0.727054608109949,0.889908456185537,common language effect size,48
f0 ratio,Kannada,0.382720947265625,0.0350091462711066,0.313773208698937,0.451668685832313,common language effect size,48
Sign of f0 slope,Kannada,0.875,0.0818317088384971,0.68149875673121,1.06850124326879,common language effect size,48
IOI rate,Japanese,0.803522289488167,0.0388918998364623,0.726514121420847,0.880530457555487,common language effect size,49
f0 ratio,Japanese,0.531158447265625,0.0362375836515319,0.459793036937585,0.602523857593665,common language effect size,49
Sign of f0 slope,Japanese,0.75,0.111803398874989,0.46260021368955,1.03739978631045,common language effect size,49
IOI rate,English,0.676347362407161,0.0455057659944134,0.586313274632335,0.766381450181986,common language effect size,50
f0 ratio,English,0.5377197265625,0.0368098419538608,0.465169404692578,0.610270048432422,common language effect size,50
Sign of f0 slope,English,0.979166666666667,0.0294627825494395,0.910428827461118,1.04790450587221,common language effect size,50
IOI rate,Georgian,0.984081632653061,0.0112060748277745,0.961851121705329,1.00631214360079,common language effect size,51
f0 ratio,Georgian,0.354156494140625,0.0352624220716621,0.284653329860354,0.423659658420896,common language effect size,51
Sign of f0 slope,Georgian,0.5,0.176776695296637,0.067443009272416,0.932556990727584,common language effect size,51
IOI rate,Puri,0.946572580645161,0.0246399101703146,0.897384619312808,0.995760541977514,common language effect size,52
f0 ratio,Puri,0.44757080078125,0.0372121859335578,0.374190530945979,0.520951070616521,common language effect size,52
Sign of f0 slope,Puri,0.75,0.144337567297406,0.29065344224073,1.20934655775927,common language effect size,52
IOI rate,Norwegian,0.930878552971576,0.0233422684344712,0.884557438666823,0.977199667276329,common language effect size,53
f0 ratio,Norwegian,0.603057861328125,0.0354293201656229,0.533284723920148,0.672830998736102,common language effect size,53
Sign of f0 slope,Norwegian,0.7,0.122474487139159,0.359956309670872,1.04004369032913,common language effect size,53
IOI rate,Kuikuro,0.693121693121693,0.0478365572782605,0.598343900029893,0.787899486213493,common language effect size,54
f0 ratio,Kuikuro,0.29766845703125,0.0334773916521527,0.231737822561821,0.363599091500679,common language effect size,54
Sign of f0 slope,Kuikuro,0.371428571428571,0.108483673808519,0.140106740298873,0.60275040255827,common language effect size,54
IOI rate,Ainu,0.984567901234568,0.00859156900422093,0.967386943096543,1.00174885937259,common language effect size,55
f0 ratio,Ainu,0.577362060546875,0.0360579214821901,0.506351481549051,0.648372639544699,common language effect size,55
Sign of f0 slope,Ainu,0.9,0.0666666666666667,0.74918952248012,1.05081047751988,common language effect size,55
IOI rate,Slovenian,0.827668845315904,0.0353490835311056,0.757705842146025,0.897631848485783,common language effect size,56
f0 ratio,Slovenian,0.55352783203125,0.0360430177893395,0.482546541265441,0.624509122797059,common language effect size,56
Sign of f0 slope,Slovenian,0.6,0.1,0.322355489480221,0.877644510519779,common language effect size,56
IOI rate,Portuguese,0.681159420289855,0.0520438555814986,0.577853217670579,0.784465622909131,common language effect size,57
f0 ratio,Portuguese,0.767608642578125,0.0296185153891714,0.709258171214644,0.825959113941606,common language effect size,57
Sign of f0 slope,Portuguese,0.589285714285714,0.130001962308581,0.306091679366302,0.872479749205126,common language effect size,57
IOI rate,Polish,0.865266393442623,0.0391238220724993,0.787364416663714,0.943168370221532,common language effect size,58
f0 ratio,Polish,0.564697265625,0.0361983084563356,0.493399695255851,0.635994835994149,common language effect size,58
Sign of f0 slope,Polish,0.4125,0.135537949351042,0.108965127995071,0.716034872004929,common language effect size,58
IOI rate,DutchFlemish,0.546491228070175,0.0482843108456859,0.450870081677382,0.642112374462968,common language effect size,59
f0 ratio,DutchFlemish,0.557403564453125,0.036289227845635,0.485931984656347,0.628875144249903,common language effect size,59
Sign of f0 slope,DutchFlemish,0.475,0.160078105935821,0.0859424451564579,0.864057554843542,common language effect size,59
IOI rate,Japanese,0.955465587044534,0.0172045535963058,0.921417454989885,0.989513719099184,common language effect size,60
f0 ratio,Japanese,0.757171630859375,0.0303012542303878,0.697493018771676,0.816850242947074,common language effect size,60
Sign of f0 slope,Japanese,0.775,0.160078105935821,0.385942445156458,1.16405755484354,common language effect size,60
IOI rate,Guarani,0.929055258467023,0.0333709191481381,0.862103176033255,0.996007340900791,common language effect size,61
f0 ratio,Guarani,0.4398193359375,0.0379697250103075,0.364894582504107,0.514744089370893,common language effect size,61
Sign of f0 slope,Guarani,0.8125,0.091490631838925,0.596159033160131,1.02884096683987,common language effect size,61
IOI rate,Spanish,0.741358641358641,0.0418621217596278,0.658536403251935,0.824180879465348,common language effect size,62
f0 ratio,Spanish,0.528472900390625,0.0362514487244923,0.457074169844775,0.599871630936475,common language effect size,62
Sign of f0 slope,Spanish,0.541666666666667,0.128977133671442,0.254579187024143,0.828754146309191,common language effect size,62
IOI rate,Dutch,0.741666666666666,0.0488788205643963,0.644043671459994,0.839289661873339,common language effect size,63
f0 ratio,Dutch,0.40667724609375,0.0355080576049279,0.336741787367602,0.476612704819898,common language effect size,63
Sign of f0 slope,Dutch,0.642857142857143,0.0922138891954147,0.417217884544714,0.868496401169572,common language effect size,63
IOI rate,Cantonese,0.916911045943304,0.0296556204543183,0.85802085698835,0.975801234898258,common language effect size,64
f0 ratio,Cantonese,0.573699951171875,0.0359947811703936,0.502801054562434,0.644598847781316,common language effect size,64
Sign of f0 slope,Cantonese,0.694444444444444,0.154660121189723,0.261670085487319,1.12721880340157,common language effect size,64
IOI rate,Burmese,0.951476793248945,0.021904304058166,0.907905568795607,0.995048017702283,common language effect size,65
f0 ratio,Burmese,0.459991455078125,0.036393121727414,0.388298681304877,0.531684228851373,common language effect size,65
Sign of f0 slope,Burmese,0.5,0.0454545454545454,0.398720961273351,0.601279038726649,common language effect size,65
IOI rate,Rikbaktsa,0.629039115646258,0.056734875959861,0.516418318076644,0.741659913215873,common language effect size,66
f0 ratio,Rikbaktsa,0.686553955078125,0.0331627729545561,0.621238386645548,0.751869523510702,common language effect size,66
Sign of f0 slope,Rikbaktsa,0.363636363636364,0.070417879021953,0.206735551513081,0.520537175759646,common language effect size,66
IOI rate,Gaeilge,0.96888141295206,0.0151111560920337,0.938931453427582,0.998831372476539,common language effect size,67
f0 ratio,Gaeilge,0.56585693359375,0.036758744865598,0.493421114478947,0.638292752708553,common language effect size,67
Sign of f0 slope,Gaeilge,0.5,0.0833333333333333,0.285784847030307,0.714215152969693,common language effect size,67
IOI rate,Twi,0.89604462474645,0.0333634987252733,0.829646458030152,0.962442791462748,common language effect size,68
f0 ratio,Twi,0.6705322265625,0.0345040956245145,0.602578006180144,0.738486446944856,common language effect size,68
Sign of f0 slope,Twi,0.5625,0.144466382644149,0.242896471418538,0.882103528581462,common language effect size,68
IOI rate,Fante,0.605703551912568,0.0577112842286106,0.490767502184438,0.720639601640699,common language effect size,69
f0 ratio,Fante,0.346923828125,0.0365843837699143,0.274693820781412,0.419153835468588,common language effect size,69
Sign of f0 slope,Fante,0.5625,0.0625,0.414710984275451,0.710289015724549,common language effect size,69
IOI rate,Te Reo Māori,0.805714285714286,0.0474129423727984,0.711344190662877,0.900084380765694,common language effect size,70
f0 ratio,Te Reo Māori,0.62664794921875,0.0349077661347023,0.557901057189577,0.695394841247923,common language effect size,70
Sign of f0 slope,Te Reo Māori,0.983333333333333,0.0235702260395516,0.929912007093441,1.03675465957323,common language effect size,70
IOI rate,Ngarigu,0.709591944886062,0.0629643106966257,0.582948713716438,0.836235176055687,common language effect size,71
f0 ratio,Ngarigu,0.323944091796875,0.0333691464193161,0.258228230832907,0.389659952760843,common language effect size,71
Sign of f0 slope,Ngarigu,0.75,0.0944911182523068,0.526564010220474,0.973435989779526,common language effect size,71
IOI rate,Dholuo,0.542285714285714,0.0570967517977001,0.4288648572543,0.655706571317129,common language effect size,72
f0 ratio,Dholuo,0.37762451171875,0.0347682260044715,0.309153255753094,0.446095767684406,common language effect size,72
Sign of f0 slope,Dholuo,0.75,0.111803398874989,0.46260021368955,1.03739978631045,common language effect size,72
IOI rate,Tunisian,0.885138967668746,0.0296253980114715,0.826420805624129,0.943857129713364,common language effect size,73
f0 ratio,Tunisian,0.435882568359375,0.0363596168465155,0.36422299903762,0.50754213768113,common language effect size,73
Sign of f0 slope,Tunisian,0.479166666666667,0.139576670061285,0.171745668290149,0.786587665043185,common language effect size,73
IOI rate,Te Reo Māori,0.881730769230769,0.0379600119505821,0.80612795211092,0.957333586350618,common language effect size,74
f0 ratio,Te Reo Māori,0.482940673828125,0.0363820100746874,0.411276677196555,0.554604670459695,common language effect size,74
Sign of f0 slope,Te Reo Māori,0.566666666666667,0.19436506316151,-0.00677405784890039,1.14010739118223,common language effect size,74
IOI rate,Cherokee,0.844628099173554,0.0434758275955016,0.757917765941386,0.931338432405721,common language effect size,75
f0 ratio,Cherokee,0.61676025390625,0.0371619870084575,0.543422453736743,0.690098054075757,common language effect size,75
Sign of f0 slope,Cherokee,0.7,0.158113883008419,0.33283444339884,1.06716555660116,common language effect size,75
