2.176000000,New Point
2.666666667,New Point
2.976000000,New Point
3.061333333,New Point
3.189333333,New Point
3.269333333,New Point
3.568000000,New Point
4.602666667,New Point
5.002666667,New Point
5.514666667,New Point
5.706666667,New Point
5.875333333,New Point
6.128000000,New Point
7.158666667,New Point
7.438666667,New Point
7.555333333,New Point
7.620666667,New Point
7.891333333,New Point
9.179333333,New Point
9.338000000,New Point
9.776666667,New Point
9.865333333,New Point
10.056666667,New Point
10.178000000,New Point
10.313333333,New Point
10.523333333,New Point
11.060000000,New Point
11.946666667,New Point
12.222000000,New Point
13.356000000,New Point
13.766666667,New Point
13.920666667,New Point
14.135333333,New Point
14.704666667,New Point
15.344000000,New Point
15.502666667,New Point
15.778000000,New Point
17.052000000,New Point
17.206000000,New Point
17.350666667,New Point
17.462666667,New Point
17.710000000,New Point
17.836000000,New Point
18.517333333,New Point
18.666666667,New Point
18.750666667,New Point
18.853333333,New Point
19.390000000,New Point
19.712000000,New Point
19.894000000,New Point
20.724000000,New Point
20.934000000,New Point
21.078000000,New Point
21.372000000,New Point
21.546000000,New Point
