time,voice_1
0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,0
0.085,0
0.09,0
0.095,0
0.1,0
0.105,0
0.11,0
0.115,0
0.12,0
0.125,0
0.13,0
0.135,0
0.14,0
0.145,0
0.15,0
0.155,0
0.16,0
0.165,0
0.17,0
0.175,0
0.18,0
0.185,0
0.19,0
0.195,0
0.2,0
0.205,0
0.21,0
0.215,0
0.22,0
0.225,0
0.23,0
0.235,0
0.24,0
0.245,0
0.25,0
0.255,0
0.26,0
0.265,0
0.27,0
0.275,0
0.28,0
0.285,0
0.29,0
0.295,0
0.3,0
0.305,0
0.31,0
0.315,0
0.32,0
0.325,0
0.33,0
0.335,0
0.34,0
0.345,0
0.35,0
0.355,0
0.36,0
0.365,0
0.37,329.62755691287
0.375,318.399232236883
0.38,307.553385519384
0.385,300.528856485967
0.39,293.664767917408
0.395,283.661467856707
0.4,280.403338010238
0.405,277.182630976872
0.41,275.586176497308
0.415,275.586176497308
0.42,275.586176497308
0.425,273.998916918941
0.43,267.74077300753
0.435,258.620539382394
0.44,249.810974395593
0.445,242.699340876024
0.45,0
0.455,0
0.46,0
0.465,0
0.47,0
0.475,0
0.48,0
0.485,0
0.49,0
0.495,0
0.5,0
0.505,0
0.51,0
0.515,0
0.52,283.661467856707
0.525,277.182630976872
0.53,273.998916918941
0.535,272.420799283037
0.54,270.851770935882
0.545,267.74077300753
0.55,266.198699628244
0.555,266.198699628244
0.56,264.665507938066
0.565,263.141146782229
0.57,261.625565300599
0.575,261.625565300599
0.58,260.118712925973
0.585,260.118712925973
0.59,258.620539382394
0.595,258.620539382394
0.6,255.650029130725
0.605,252.713638099348
0.61,251.25811464837
0.615,251.25811464837
0.62,248.372169057349
0.625,246.941650628062
0.63,245.519371378649
0.635,245.519371378649
0.64,245.519371378649
0.645,245.519371378649
0.65,244.105283854926
0.655,244.105283854926
0.66,245.519371378649
0.665,245.519371378649
0.67,246.941650628062
0.675,246.941650628062
0.68,251.25811464837
0.685,251.25811464837
0.69,254.1775933119
0.695,257.130994683474
0.7,260.118712925973
0.705,261.625565300599
0.71,261.625565300599
0.715,263.141146782229
0.72,264.665507938066
0.725,264.665507938066
0.73,264.665507938066
0.735,263.141146782229
0.74,261.625565300599
0.745,260.118712925973
0.75,261.625565300599
0.755,0
0.76,0
0.765,0
0.77,0
0.775,0
0.78,0
0.785,0
0.79,0
0.795,0
0.8,0
0.805,0
0.81,0
0.815,0
0.82,0
0.825,0
0.83,474.312160538856
0.835,458.155347115315
0.84,442.548894069856
0.845,427.474054107587
0.85,417.710533218228
0.855,412.912718535303
0.86,415.304697579945
0.865,422.564095822442
0.87,429.950386111068
0.875,427.474054107587
0.88,427.474054107587
0.885,420.130305720583
0.89,412.912718535303
0.895,412.912718535303
0.9,410.534516276195
0.905,0
0.91,0
0.915,0
0.92,0
0.925,0
0.93,0
0.935,0
0.94,0
0.945,499.621948791186
0.95,482.602991065635
0.955,466.16376151809
0.96,450.284512478581
0.965,434.946168955274
0.97,420.130305720583
0.975,405.819125177813
0.98,391.995435981749
0.985,378.642632387505
0.99,365.744674302827
0.995,353.286068019886
1,341.251847603422
1.005,329.62755691287
1.01,318.399232236883
1.015,307.553385519384
1.02,297.076988157002
1.025,290.291740370037
1.03,283.661467856707
1.035,275.586176497308
1.04,270.851770935882
1.045,266.198699628244
1.05,261.625565300599
1.055,258.620539382394
1.06,255.650029130725
1.065,252.713638099348
1.07,248.372169057349
1.075,246.941650628062
1.08,244.105283854926
1.085,239.911701186357
1.09,237.156080269428
1.095,235.790161757984
1.1,237.156080269428
1.105,0
1.11,0
1.115,0
1.12,0
1.125,0
1.13,0
1.135,0
1.14,0
1.145,0
1.15,0
1.155,0
1.16,0
1.165,0
1.17,0
1.175,0
1.18,0
1.185,0
1.19,230.404707020538
1.195,233.081880759045
1.2,241.301495532818
1.205,233.081880759045
1.21,230.404707020538
1.215,229.077673557657
1.22,227.758283245103
1.225,227.758283245103
1.23,227.758283245103
1.235,226.446492061568
1.24,226.446492061568
1.245,225.142256239291
1.25,226.446492061568
1.255,226.446492061568
1.26,226.446492061568
1.265,226.446492061568
1.27,226.446492061568
1.275,226.446492061568
1.28,227.758283245103
1.285,227.758283245103
1.29,229.077673557657
1.295,230.404707020538
1.3,230.404707020538
1.305,230.404707020538
1.31,231.739427910064
1.315,233.081880759045
1.32,235.790161757984
1.325,237.156080269428
1.33,237.156080269428
1.335,237.156080269428
1.34,237.156080269428
1.345,235.790161757984
1.35,241.301495532818
1.355,0
1.36,0
1.365,0
1.37,0
1.375,0
1.38,0
1.385,0
1.39,0
1.395,0
1.4,0
1.405,0
1.41,0
1.415,0
1.42,0
1.425,0
1.43,0
1.435,0
1.44,272.420799283037
1.445,267.74077300753
1.45,267.74077300753
1.455,267.74077300753
1.46,269.291779527024
1.465,269.291779527024
1.47,270.851770935882
1.475,270.851770935882
1.48,270.851770935882
1.485,270.851770935882
1.49,270.851770935882
1.495,272.420799283037
1.5,272.420799283037
1.505,272.420799283037
1.51,273.998916918941
1.515,273.998916918941
1.52,273.998916918941
1.525,273.998916918941
1.53,275.586176497308
1.535,275.586176497308
1.54,277.182630976872
1.545,278.788333623154
1.55,278.788333623154
