0.864000000,New Point
2.184000000,New Point
3.246666667,New Point
3.753333333,New Point
4.260000000,New Point
5.352000000,New Point
6.120000000,New Point
6.386666667,New Point
6.816000000,New Point
7.473333333,New Point
7.873333333,New Point
8.472000000,New Point
8.673333333,New Point
8.906666667,New Point
9.504000000,New Point
10.632000000,New Point
11.266666667,New Point
11.540000000,New Point
11.736000000,New Point
12.520000000,New Point
13.013333333,New Point
13.600000000,New Point
13.900000000,New Point
14.520000000,New Point
14.946666667,New Point
15.226666667,New Point
15.720000000,New Point
16.386666667,New Point
16.613333333,New Point
17.033333333,New Point
17.746666667,New Point
18.073333333,New Point
18.696000000,New Point
19.776000000,New Point
