time,voice_1
0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,0
0.085,0
0.09,0
0.095,0
0.1,0
0.105,0
0.11,0
0.115,0
0.12,0
0.125,0
0.13,0
0.135,0
0.14,0
0.145,0
0.15,0
0.155,0
0.16,0
0.165,0
0.17,0
0.175,0
0.18,0
0.185,0
0.19,0
0.195,0
0.2,0
0.205,0
0.21,0
0.215,0
0.22,0
0.225,0
0.23,0
0.235,0
0.24,103.228179633826
0.245,105.64102395561
0.25,107.487596527767
0.255,106.868513526897
0.26,106.252996181733
0.265,108.110265839978
0.27,108.110265839978
0.275,108.736542238819
0.28,108.110265839978
0.285,108.110265839978
0.29,108.736542238819
0.295,108.736542238819
0.3,108.110265839978
0.305,107.487596527767
0.31,106.252996181733
0.315,105.64102395561
0.32,105.032576430146
0.325,105.032576430146
0.33,106.252996181733
0.335,106.868513526897
0.34,106.868513526897
0.345,107.487596527767
0.35,108.110265839978
0.355,108.736542238819
0.36,108.736542238819
0.365,109.36644661993
0.37,108.736542238819
0.375,108.736542238819
0.38,109.36644661993
0.385,108.110265839978
0.39,107.487596527767
0.395,107.487596527767
0.4,106.868513526897
0.405,105.64102395561
0.41,105.64102395561
0.415,104.427633304557
0.42,104.427633304557
0.425,104.427633304557
0.43,103.826174394986
0.435,104.427633304557
0.44,105.032576430146
0.445,105.64102395561
0.45,105.64102395561
0.455,105.64102395561
0.46,106.252996181733
0.465,106.252996181733
0.47,106.252996181733
0.475,106.868513526897
0.48,106.868513526897
0.485,106.868513526897
0.49,106.252996181733
0.495,105.64102395561
0.5,106.252996181733
0.505,106.252996181733
0.51,106.252996181733
0.515,106.252996181733
0.52,105.64102395561
0.525,105.64102395561
0.53,105.032576430146
0.535,105.032576430146
0.54,105.64102395561
0.545,105.64102395561
0.55,105.64102395561
0.555,105.64102395561
0.56,105.64102395561
0.565,105.64102395561
0.57,106.252996181733
0.575,105.64102395561
0.58,105.032576430146
0.585,105.032576430146
0.59,105.032576430146
0.595,105.032576430146
0.6,105.64102395561
0.605,105.032576430146
0.61,105.032576430146
0.615,105.032576430146
0.62,105.032576430146
0.625,105.032576430146
0.63,105.032576430146
0.635,105.032576430146
0.64,105.64102395561
0.645,105.64102395561
0.65,105.64102395561
0.655,105.64102395561
0.66,105.64102395561
0.665,105.64102395561
0.67,106.252996181733
0.675,105.64102395561
0.68,105.64102395561
0.685,105.032576430146
0.69,105.032576430146
0.695,104.427633304557
0.7,103.826174394986
0.705,103.826174394986
0.71,103.826174394986
0.715,103.228179633826
0.72,102.633629069049
0.725,102.633629069049
0.73,103.228179633826
0.735,103.826174394986
0.74,104.427633304557
0.745,105.032576430146
0.75,106.868513526897
0.755,110.637223517464
0.76,112.571128119645
0.765,115.202353510269
0.77,114.538836778829
0.775,111.922766131295
0.78,110.637223517464
0.785,110.637223517464
0.79,110
0.795,109.36644661993
0.8,109.36644661993
0.805,109.36644661993
0.81,108.736542238819
0.815,108.736542238819
0.82,108.736542238819
0.825,108.736542238819
0.83,108.110265839978
0.835,107.487596527767
0.84,106.868513526897
0.845,106.868513526897
0.85,106.868513526897
0.855,106.252996181733
0.86,105.032576430146
0.865,105.032576430146
0.87,103.826174394986
0.875,103.228179633826
0.88,102.042502863544
0.885,102.042502863544
0.89,102.042502863544
0.895,102.633629069049
0.9,103.228179633826
0.905,104.427633304557
0.91,104.427633304557
0.915,108.110265839978
0.92,111.922766131295
0.925,115.869713955032
0.93,119.955850593178
0.935,124.186084528674
0.94,128.565497341737
0.945,133.099349814122
0.95,137.793088248654
0.955,142.652351011611
0.96,147.682975305829
0.965,152.891004182657
0.97,158.28269380119
0.975,163.864520943497
0.98,169.643190794874
0.985,171.614349722942
0.99,172.608501537285
0.995,174.614115716502
1,176.643034009943
1.005,177.666316696009
1.01,178.695527198372
1.015,179.730699856521
1.02,181.819069993927
1.025,181.819069993927
1.03,182.872337151413
1.035,183.931705823472
1.04,182.872337151413
1.045,182.872337151413
1.05,182.872337151413
1.055,181.819069993927
1.06,182.872337151413
1.065,182.872337151413
1.07,181.819069993927
1.075,181.819069993927
1.08,181.819069993927
1.085,181.819069993927
1.09,180.771869208874
1.095,180.771869208874
1.1,180.771869208874
1.105,181.819069993927
1.11,180.771869208874
1.115,179.730699856521
1.12,180.771869208874
1.125,180.771869208874
1.13,180.771869208874
1.135,181.819069993927
1.14,180.771869208874
1.145,181.819069993927
1.15,181.819069993927
1.155,181.819069993927
1.16,181.819069993927
1.165,182.872337151413
1.17,182.872337151413
1.175,182.872337151413
1.18,182.872337151413
1.185,182.872337151413
1.19,182.872337151413
1.195,182.872337151413
1.2,182.872337151413
1.205,183.931705823472
1.21,183.931705823472
1.215,183.931705823472
1.22,183.931705823472
1.225,183.931705823472
1.23,183.931705823472
1.235,183.931705823472
1.24,183.931705823472
1.245,183.931705823472
1.25,183.931705823472
1.255,184.997211355817
1.26,183.931705823472
1.265,184.997211355817
1.27,183.931705823472
1.275,183.931705823472
1.28,183.931705823472
1.285,183.931705823472
1.29,183.931705823472
1.295,182.872337151413
1.3,182.872337151413
1.305,181.819069993927
1.31,181.819069993927
1.315,181.819069993927
1.32,180.771869208874
1.325,180.771869208874
1.33,180.771869208874
1.335,180.771869208874
