break_t
1.23791263466718
3.31308568199307
4.15548266160062
6.60048852924202
7.73053325798384
9.16877200365525
10.2988167323971
13.113655420354
14.4491628270489
16.0517717150827
17.5927417997307
19.2158969555598
20.3253954165063
21.7225416265871
23.2840579790304
24.804481795883
